Log start on,2023-02-18 10:36:34
Feature,Magnetometer
Nodes,JAVI    @EA54C6, 
Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (mGa),Y (mGa),Z (mGa),
18/02/2023 10:36:34.318,12,JAVI    @EA54C6,90205,C2FED7FE5200,-318,-297,82,
18/02/2023 10:36:34.362,56,JAVI    @EA54C6,90211,C5FED1FE4A00,-315,-303,74,
18/02/2023 10:36:34.406,100,JAVI    @EA54C6,90217,C3FED6FE5600,-317,-298,86,
18/02/2023 10:36:34.452,146,JAVI    @EA54C6,90224,C7FED1FE4D00,-313,-303,77,
18/02/2023 10:36:34.498,192,JAVI    @EA54C6,90230,BCFED2FE5B00,-324,-302,91,
18/02/2023 10:36:34.546,240,JAVI    @EA54C6,90236,C2FED5FE4F00,-318,-299,79,
18/02/2023 10:36:34.681,375,JAVI    @EA54C6,90242,BFFED1FE4D00,-321,-303,77,
18/02/2023 10:36:34.684,378,JAVI    @EA54C6,90249,C1FED6FE4A00,-319,-298,74,
18/02/2023 10:36:34.723,417,JAVI    @EA54C6,90255,C2FED5FE5300,-318,-299,83,
18/02/2023 10:36:34.768,462,JAVI    @EA54C6,90261,C6FED5FE5700,-314,-299,87,
18/02/2023 10:36:34.813,507,JAVI    @EA54C6,90267,C0FED6FE5600,-320,-298,86,
18/02/2023 10:36:34.859,553,JAVI    @EA54C6,90274,C3FED0FE5A00,-317,-304,90,
18/02/2023 10:36:34.903,597,JAVI    @EA54C6,90280,C9FED4FE5500,-311,-300,85,
18/02/2023 10:36:34.949,643,JAVI    @EA54C6,90286,C3FED5FE5700,-317,-299,87,
18/02/2023 10:36:34.993,687,JAVI    @EA54C6,90292,C1FED5FE5D00,-319,-299,93,
18/02/2023 10:36:35.086,780,JAVI    @EA54C6,90299,C4FECEFE5600,-316,-306,86,
18/02/2023 10:36:35.140,834,JAVI    @EA54C6,90305,C5FED5FE5200,-315,-299,82,
18/02/2023 10:36:35.176,870,JAVI    @EA54C6,90311,C1FED2FE4F00,-319,-302,79,
18/02/2023 10:36:35.217,911,JAVI    @EA54C6,90317,C2FED2FE5500,-318,-302,85,
18/02/2023 10:36:35.265,959,JAVI    @EA54C6,90324,C3FED4FE5B00,-317,-300,91,
18/02/2023 10:36:35.311,1005,JAVI    @EA54C6,90330,BEFED8FE6400,-322,-296,100,
18/02/2023 10:36:35.354,1048,JAVI    @EA54C6,90336,C5FECEFE6300,-315,-306,99,
18/02/2023 10:36:35.454,1148,JAVI    @EA54C6,90342,C1FED1FE5000,-319,-303,80,
18/02/2023 10:36:35.458,1152,JAVI    @EA54C6,90349,BFFED6FE5500,-321,-298,85,
18/02/2023 10:36:35.555,1249,JAVI    @EA54C6,90355,BBFED2FE5300,-325,-302,83,
18/02/2023 10:36:35.580,1274,JAVI    @EA54C6,90361,BFFED5FE5A00,-321,-299,90,
18/02/2023 10:36:35.623,1317,JAVI    @EA54C6,90367,B6FECDFE5D00,-330,-307,93,
18/02/2023 10:36:35.668,1362,JAVI    @EA54C6,90374,BEFECFFE5C00,-322,-305,92,
18/02/2023 10:36:35.714,1408,JAVI    @EA54C6,90380,C2FECFFE5000,-318,-305,80,
18/02/2023 10:36:35.759,1453,JAVI    @EA54C6,90386,BEFED0FE5A00,-322,-304,90,
18/02/2023 10:36:35.803,1497,JAVI    @EA54C6,90392,BCFED0FE5800,-324,-304,88,
18/02/2023 10:36:35.849,1543,JAVI    @EA54C6,90399,BFFED7FE5500,-321,-297,85,
18/02/2023 10:36:35.895,1589,JAVI    @EA54C6,90405,BFFED5FE4F00,-321,-299,79,
18/02/2023 10:36:35.985,1679,JAVI    @EA54C6,90411,C7FECFFE5200,-313,-305,82,
18/02/2023 10:36:36.031,1725,JAVI    @EA54C6,90417,B8FED3FE6800,-328,-301,104,
18/02/2023 10:36:36.075,1769,JAVI    @EA54C6,90424,BCFED3FE5500,-324,-301,85,
18/02/2023 10:36:36.119,1813,JAVI    @EA54C6,90430,BAFEDAFE6000,-326,-294,96,
18/02/2023 10:36:36.212,1906,JAVI    @EA54C6,90436,BCFED8FE6800,-324,-296,104,
18/02/2023 10:36:36.216,1910,JAVI    @EA54C6,90442,C5FED2FE5700,-315,-302,87,
18/02/2023 10:36:36.255,1949,JAVI    @EA54C6,90449,BCFED1FE5B00,-324,-303,91,
18/02/2023 10:36:36.302,1996,JAVI    @EA54C6,90455,C3FED3FE4F00,-317,-301,79,
18/02/2023 10:36:36.352,2046,JAVI    @EA54C6,90461,C5FED6FE5200,-315,-298,82,
18/02/2023 10:36:36.443,2137,JAVI    @EA54C6,90467,BFFED2FE5600,-321,-302,86,
18/02/2023 10:36:36.481,2175,JAVI    @EA54C6,90474,BFFED6FE6100,-321,-298,97,
18/02/2023 10:36:36.526,2220,JAVI    @EA54C6,90480,C2FED1FE5F00,-318,-303,95,
18/02/2023 10:36:36.571,2265,JAVI    @EA54C6,90486,BCFED6FE5E00,-324,-298,94,
18/02/2023 10:36:36.616,2310,JAVI    @EA54C6,90492,C7FECCFE5D00,-313,-308,93,
18/02/2023 10:36:36.660,2354,JAVI    @EA54C6,90499,BDFED2FE5A00,-323,-302,90,
18/02/2023 10:36:36.704,2398,JAVI    @EA54C6,90505,BCFED1FE5300,-324,-303,83,
18/02/2023 10:36:36.750,2444,JAVI    @EA54C6,90511,C2FECDFE5700,-318,-307,87,
18/02/2023 10:36:36.797,2491,JAVI    @EA54C6,90517,BFFED3FE5C00,-321,-301,92,
18/02/2023 10:36:36.893,2587,JAVI    @EA54C6,90524,C0FED2FE5C00,-320,-302,92,
18/02/2023 10:36:36.932,2626,JAVI    @EA54C6,90530,C2FED9FE5700,-318,-295,87,
18/02/2023 10:36:36.975,2669,JAVI    @EA54C6,90536,BDFECFFE5400,-323,-305,84,
18/02/2023 10:36:37.022,2716,JAVI    @EA54C6,90542,BDFECEFE5800,-323,-306,88,
18/02/2023 10:36:37.065,2759,JAVI    @EA54C6,90549,C5FED1FE5800,-315,-303,88,
18/02/2023 10:36:37.111,2805,JAVI    @EA54C6,90555,C2FED3FE5100,-318,-301,81,
18/02/2023 10:36:37.156,2850,JAVI    @EA54C6,90561,BEFECFFE5900,-322,-305,89,
18/02/2023 10:36:37.201,2895,JAVI    @EA54C6,90567,BCFECFFE4D00,-324,-305,77,
18/02/2023 10:36:37.247,2941,JAVI    @EA54C6,90574,BFFECDFE5A00,-321,-307,90,
18/02/2023 10:36:37.335,3029,JAVI    @EA54C6,90580,BEFECFFE4C00,-322,-305,76,
18/02/2023 10:36:37.383,3077,JAVI    @EA54C6,90586,C1FEC8FE5400,-319,-312,84,
18/02/2023 10:36:37.430,3124,JAVI    @EA54C6,90592,C2FECAFE5000,-318,-310,80,
18/02/2023 10:36:37.476,3170,JAVI    @EA54C6,90599,C3FED0FE5500,-317,-304,85,
18/02/2023 10:36:37.518,3212,JAVI    @EA54C6,90605,C7FED1FE5200,-313,-303,82,
18/02/2023 10:36:37.565,3259,JAVI    @EA54C6,90611,AFFED2FE5A00,-337,-302,90,
18/02/2023 10:36:37.608,3302,JAVI    @EA54C6,90617,BBFECEFE4E00,-325,-306,78,
18/02/2023 10:36:37.651,3345,JAVI    @EA54C6,90624,BDFEC7FE5700,-323,-313,87,
18/02/2023 10:36:37.695,3389,JAVI    @EA54C6,90630,C5FECAFE5500,-315,-310,85,
18/02/2023 10:36:37.790,3484,JAVI    @EA54C6,90636,C1FEC4FE5200,-319,-316,82,
18/02/2023 10:36:37.838,3532,JAVI    @EA54C6,90642,BFFECCFE4E00,-321,-308,78,
18/02/2023 10:36:37.880,3574,JAVI    @EA54C6,90649,BDFED4FE5000,-323,-300,80,
18/02/2023 10:36:37.919,3613,JAVI    @EA54C6,90655,C1FED3FE5A00,-319,-301,90,
18/02/2023 10:36:37.964,3658,JAVI    @EA54C6,90661,C0FECDFE5100,-320,-307,81,
