Log start on,2023-02-18 11:04:14
Feature,Accelerometer
Nodes,JAVI    @EA54C6, 
Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg),
18/02/2023 11:04:14.906,41,JAVI    @EA54C6,232267,3F00330309FE,63,819,-503,
18/02/2023 11:04:14.951,86,JAVI    @EA54C6,232273,3F00330309FE,63,819,-503,
18/02/2023 11:04:15.006,141,JAVI    @EA54C6,232279,3F0033030AFE,63,819,-502,
18/02/2023 11:04:15.040,175,JAVI    @EA54C6,232285,3F00330309FE,63,819,-503,
18/02/2023 11:04:15.086,221,JAVI    @EA54C6,232292,4000330309FE,64,819,-503,
18/02/2023 11:04:15.134,269,JAVI    @EA54C6,232298,4000340308FE,64,820,-504,
18/02/2023 11:04:15.187,322,JAVI    @EA54C6,232304,3E0032030AFE,62,818,-502,
18/02/2023 11:04:15.271,406,JAVI    @EA54C6,232310,3F00330309FE,63,819,-503,
18/02/2023 11:04:15.314,449,JAVI    @EA54C6,232317,4000320309FE,64,818,-503,
18/02/2023 11:04:15.362,496,JAVI    @EA54C6,232323,3E00320309FE,62,818,-503,
18/02/2023 11:04:15.402,537,JAVI    @EA54C6,232329,3E00330308FE,62,819,-504,
18/02/2023 11:04:15.447,582,JAVI    @EA54C6,232335,3F00330308FE,63,819,-504,
18/02/2023 11:04:15.493,628,JAVI    @EA54C6,232342,3F00320309FE,63,818,-503,
18/02/2023 11:04:15.537,672,JAVI    @EA54C6,232348,3F00340306FE,63,820,-506,
18/02/2023 11:04:15.582,717,JAVI    @EA54C6,232354,4000320308FE,64,818,-504,
18/02/2023 11:04:15.628,763,JAVI    @EA54C6,232360,3F00320308FE,63,818,-504,
18/02/2023 11:04:15.674,809,JAVI    @EA54C6,232367,3F00330307FE,63,819,-505,
18/02/2023 11:04:15.720,855,JAVI    @EA54C6,232373,3E00320307FE,62,818,-505,
18/02/2023 11:04:15.818,953,JAVI    @EA54C6,232379,3F00330306FE,63,819,-506,
18/02/2023 11:04:15.859,994,JAVI    @EA54C6,232385,3D0030030BFE,61,816,-501,
18/02/2023 11:04:15.897,1032,JAVI    @EA54C6,232392,3F00340307FE,63,820,-505,
18/02/2023 11:04:15.945,1080,JAVI    @EA54C6,232398,4000330305FE,64,819,-507,
18/02/2023 11:04:15.990,1125,JAVI    @EA54C6,232404,3F00310308FE,63,817,-504,
18/02/2023 11:04:16.031,1166,JAVI    @EA54C6,232410,4000330305FE,64,819,-507,
18/02/2023 11:04:16.082,1217,JAVI    @EA54C6,232417,3E00320307FE,62,818,-505,
18/02/2023 11:04:16.134,1269,JAVI    @EA54C6,232423,3F0031030AFE,63,817,-502,
18/02/2023 11:04:16.168,1303,JAVI    @EA54C6,232429,4100300309FE,65,816,-503,
18/02/2023 11:04:16.269,1404,JAVI    @EA54C6,232435,3D00320308FE,61,818,-504,
18/02/2023 11:04:16.303,1438,JAVI    @EA54C6,232442,4500370308FE,69,823,-504,
18/02/2023 11:04:16.348,1483,JAVI    @EA54C6,232448,36002F0302FE,54,815,-510,
18/02/2023 11:04:16.445,1580,JAVI    @EA54C6,232454,4000330307FE,64,819,-505,
18/02/2023 11:04:16.451,1586,JAVI    @EA54C6,232460,3D00330307FE,61,819,-505,
18/02/2023 11:04:16.485,1620,JAVI    @EA54C6,232467,3D0032030BFE,61,818,-501,
18/02/2023 11:04:16.527,1662,JAVI    @EA54C6,232473,3F00330306FE,63,819,-506,
18/02/2023 11:04:16.573,1708,JAVI    @EA54C6,232479,3D00320307FE,61,818,-505,
18/02/2023 11:04:16.620,1755,JAVI    @EA54C6,232485,3E00320306FE,62,818,-506,
18/02/2023 11:04:16.710,1845,JAVI    @EA54C6,232492,3F00320305FE,63,818,-507,
18/02/2023 11:04:16.768,1903,JAVI    @EA54C6,232498,3E00310309FE,62,817,-503,
18/02/2023 11:04:16.797,1932,JAVI    @EA54C6,232504,3F00330306FE,63,819,-506,
18/02/2023 11:04:16.845,1980,JAVI    @EA54C6,232510,3F00310306FE,63,817,-506,
18/02/2023 11:04:16.893,2028,JAVI    @EA54C6,232517,3F002F0304FE,63,815,-508,
18/02/2023 11:04:16.934,2069,JAVI    @EA54C6,232523,41003A03FEFD,65,826,-514,
18/02/2023 11:04:16.978,2113,JAVI    @EA54C6,232529,4000330309FE,64,819,-503,
18/02/2023 11:04:17.022,2157,JAVI    @EA54C6,232535,3E0028030DFE,62,808,-499,
18/02/2023 11:04:17.070,2205,JAVI    @EA54C6,232542,36003303FFFD,54,819,-513,
18/02/2023 11:04:17.166,2301,JAVI    @EA54C6,232548,44003803FDFD,68,824,-515,
18/02/2023 11:04:17.225,2360,JAVI    @EA54C6,232554,44002D030CFE,68,813,-500,
18/02/2023 11:04:17.249,2384,JAVI    @EA54C6,232560,3D00340305FE,61,820,-507,
18/02/2023 11:04:17.292,2427,JAVI    @EA54C6,232567,3D00330305FE,61,819,-507,
18/02/2023 11:04:17.339,2474,JAVI    @EA54C6,232573,4000310307FE,64,817,-505,
18/02/2023 11:04:17.384,2519,JAVI    @EA54C6,232579,4200310307FE,66,817,-505,
18/02/2023 11:04:17.430,2565,JAVI    @EA54C6,232585,4000320306FE,64,818,-506,
18/02/2023 11:04:17.474,2609,JAVI    @EA54C6,232592,4000320306FE,64,818,-506,
18/02/2023 11:04:17.520,2655,JAVI    @EA54C6,232598,4000300307FE,64,816,-505,
18/02/2023 11:04:17.616,2751,JAVI    @EA54C6,232604,4100320305FE,65,818,-507,
18/02/2023 11:04:17.653,2788,JAVI    @EA54C6,232610,4100320306FE,65,818,-506,
18/02/2023 11:04:17.697,2832,JAVI    @EA54C6,232617,3F00300307FE,63,816,-505,
18/02/2023 11:04:17.745,2880,JAVI    @EA54C6,232623,3F00320306FE,63,818,-506,
18/02/2023 11:04:17.787,2922,JAVI    @EA54C6,232629,4000300306FE,64,816,-506,
18/02/2023 11:04:17.833,2968,JAVI    @EA54C6,232635,4000320305FE,64,818,-507,
18/02/2023 11:04:17.881,3016,JAVI    @EA54C6,232642,4100310306FE,65,817,-506,
18/02/2023 11:04:17.927,3062,JAVI    @EA54C6,232648,4000310306FE,64,817,-506,
18/02/2023 11:04:17.973,3108,JAVI    @EA54C6,232654,3F00310306FE,63,817,-506,
18/02/2023 11:04:18.067,3202,JAVI    @EA54C6,232660,4100320305FE,65,818,-507,
18/02/2023 11:04:18.101,3236,JAVI    @EA54C6,232667,4100320305FE,65,818,-507,
18/02/2023 11:04:18.149,3284,JAVI    @EA54C6,232673,4100310305FE,65,817,-507,
18/02/2023 11:04:18.194,3329,JAVI    @EA54C6,232679,3F00300306FE,63,816,-506,
18/02/2023 11:04:18.240,3375,JAVI    @EA54C6,232685,4000320305FE,64,818,-507,
