Log start on,2023-05-01 15:35:38
Feature,Magnetometer
Nodes,JAVI    @EA54C6, 
Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (mGa),Y (mGa),Z (mGa),
01/05/2023 15:35:38.787,88,JAVI    @EA54C6,5414,EEFEC2FE0F00,-274,-318,15,
01/05/2023 15:35:38.832,133,JAVI    @EA54C6,5420,F0FEC0FE0E00,-272,-320,14,
01/05/2023 15:35:38.876,177,JAVI    @EA54C6,5427,F5FEC6FE1300,-267,-314,19,
01/05/2023 15:35:38.920,221,JAVI    @EA54C6,5433,ECFEC0FE0F00,-276,-320,15,
01/05/2023 15:35:38.964,265,JAVI    @EA54C6,5439,F5FEC0FE1A00,-267,-320,26,
01/05/2023 15:35:39.009,310,JAVI    @EA54C6,5445,EDFECCFE0F00,-275,-308,15,
01/05/2023 15:35:39.054,355,JAVI    @EA54C6,5452,EDFECAFE1800,-275,-310,24,
01/05/2023 15:35:39.104,405,JAVI    @EA54C6,5458,EEFEC8FE1C00,-274,-312,28,
01/05/2023 15:35:39.149,450,JAVI    @EA54C6,5464,EAFEBEFE1200,-278,-322,18,
01/05/2023 15:35:39.256,557,JAVI    @EA54C6,5470,EFFEBFFE1B00,-273,-321,27,
01/05/2023 15:35:39.287,588,JAVI    @EA54C6,5477,EAFEC5FE1100,-278,-315,17,
01/05/2023 15:35:39.327,628,JAVI    @EA54C6,5483,E9FEC0FE0D00,-279,-320,13,
01/05/2023 15:35:39.371,672,JAVI    @EA54C6,5489,EFFEC8FE0E00,-273,-312,14,
01/05/2023 15:35:39.418,719,JAVI    @EA54C6,5495,EFFEC0FE1B00,-273,-320,27,
01/05/2023 15:35:39.461,762,JAVI    @EA54C6,5502,ECFEC5FE1C00,-276,-315,28,
01/05/2023 15:35:39.506,807,JAVI    @EA54C6,5508,F0FEC0FE1300,-272,-320,19,
01/05/2023 15:35:39.551,852,JAVI    @EA54C6,5514,F1FEC6FE1B00,-271,-314,27,
01/05/2023 15:35:39.597,898,JAVI    @EA54C6,5520,EFFEBDFE1000,-273,-323,16,
01/05/2023 15:35:39.701,1003,JAVI    @EA54C6,5527,EFFEBCFE1700,-273,-324,23,
01/05/2023 15:35:39.735,1036,JAVI    @EA54C6,5533,EEFEC7FE1500,-274,-313,21,
01/05/2023 15:35:39.776,1077,JAVI    @EA54C6,5539,EEFEC5FE1700,-274,-315,23,
01/05/2023 15:35:39.822,1123,JAVI    @EA54C6,5545,EFFEC7FE1600,-273,-313,22,
01/05/2023 15:35:39.872,1173,JAVI    @EA54C6,5552,F0FEC3FE1500,-272,-317,21,
01/05/2023 15:35:39.912,1213,JAVI    @EA54C6,5558,F0FEC0FE1700,-272,-320,23,
01/05/2023 15:35:39.958,1259,JAVI    @EA54C6,5564,EEFEBDFE0D00,-274,-323,13,
01/05/2023 15:35:40.007,1308,JAVI    @EA54C6,5570,E8FEC6FE1900,-280,-314,25,
01/05/2023 15:35:40.047,1348,JAVI    @EA54C6,5577,EEFEC6FE1000,-274,-314,16,
01/05/2023 15:35:40.140,1441,JAVI    @EA54C6,5583,F3FEC1FE1000,-269,-319,16,
01/05/2023 15:35:40.184,1485,JAVI    @EA54C6,5589,EFFEC3FE1D00,-273,-317,29,
01/05/2023 15:35:40.229,1530,JAVI    @EA54C6,5595,F0FEC4FE1700,-272,-316,23,
01/05/2023 15:35:40.276,1577,JAVI    @EA54C6,5602,EFFEC0FE1700,-273,-320,23,
01/05/2023 15:35:40.318,1619,JAVI    @EA54C6,5608,F3FEC0FE1A00,-269,-320,26,
01/05/2023 15:35:40.364,1665,JAVI    @EA54C6,5614,F0FEC0FE0600,-272,-320,6,
01/05/2023 15:35:40.408,1709,JAVI    @EA54C6,5620,F1FECAFE1C00,-271,-310,28,
01/05/2023 15:35:40.455,1756,JAVI    @EA54C6,5627,EEFEC0FE0C00,-274,-320,12,
01/05/2023 15:35:40.498,1799,JAVI    @EA54C6,5633,F4FEBFFE1200,-268,-321,18,
01/05/2023 15:35:40.592,1893,JAVI    @EA54C6,5639,EDFEC5FE1400,-275,-315,20,
01/05/2023 15:35:40.632,1933,JAVI    @EA54C6,5645,F0FEC0FE1700,-272,-320,23,
01/05/2023 15:35:40.678,1979,JAVI    @EA54C6,5652,E8FEC4FE2200,-280,-316,34,
01/05/2023 15:35:40.724,2025,JAVI    @EA54C6,5658,EDFECAFE1600,-275,-310,22,
01/05/2023 15:35:40.767,2068,JAVI    @EA54C6,5664,F1FECCFE0E00,-271,-308,14,
01/05/2023 15:35:40.813,2114,JAVI    @EA54C6,5670,EEFEC7FE1400,-274,-313,20,
01/05/2023 15:35:40.859,2160,JAVI    @EA54C6,5677,F0FEC8FE0D00,-272,-312,13,
01/05/2023 15:35:40.912,2213,JAVI    @EA54C6,5683,F0FEC2FE2100,-272,-318,33,
01/05/2023 15:35:40.947,2248,JAVI    @EA54C6,5689,EFFEC4FE0700,-273,-316,7,
01/05/2023 15:35:41.049,2350,JAVI    @EA54C6,5695,F3FEC5FE1200,-269,-315,18,
01/05/2023 15:35:41.083,2384,JAVI    @EA54C6,5702,F3FEC1FE1600,-269,-319,22,
01/05/2023 15:35:41.127,2428,JAVI    @EA54C6,5708,F3FECCFE1700,-269,-308,23,
01/05/2023 15:35:41.172,2473,JAVI    @EA54C6,5714,F3FEC5FE1A00,-269,-315,26,
01/05/2023 15:35:41.219,2520,JAVI    @EA54C6,5720,F0FEC1FE0D00,-272,-319,13,
01/05/2023 15:35:41.261,2562,JAVI    @EA54C6,5727,EBFEC0FE1500,-277,-320,21,
01/05/2023 15:35:41.307,2608,JAVI    @EA54C6,5733,EBFEBFFE1400,-277,-321,20,
01/05/2023 15:35:41.353,2654,JAVI    @EA54C6,5739,F5FEBEFE1600,-267,-322,22,
01/05/2023 15:35:41.396,2697,JAVI    @EA54C6,5745,F4FEC1FE1200,-268,-319,18,
01/05/2023 15:35:41.493,2794,JAVI    @EA54C6,5752,EDFEC5FE0F00,-275,-315,15,
01/05/2023 15:35:41.576,2877,JAVI    @EA54C6,5758,F1FEC5FE1A00,-271,-315,26,
01/05/2023 15:35:41.621,2922,JAVI    @EA54C6,5764,EAFEC0FE0D00,-278,-320,13,
01/05/2023 15:35:41.623,2924,JAVI    @EA54C6,5770,EFFEC2FE1500,-273,-318,21,
01/05/2023 15:35:41.666,2967,JAVI    @EA54C6,5777,EBFEC1FE1B00,-277,-319,27,
01/05/2023 15:35:41.716,3017,JAVI    @EA54C6,5783,F4FEC5FE1D00,-268,-315,29,
01/05/2023 15:35:41.765,3066,JAVI    @EA54C6,5789,F3FEC4FE1600,-269,-316,22,
01/05/2023 15:35:41.802,3103,JAVI    @EA54C6,5795,EDFEC3FE1E00,-275,-317,30,
01/05/2023 15:35:41.849,3150,JAVI    @EA54C6,5802,F4FEC8FE1400,-268,-312,20,
01/05/2023 15:35:41.937,3238,JAVI    @EA54C6,5808,EEFEC3FE1300,-274,-317,19,
01/05/2023 15:35:42.026,3327,JAVI    @EA54C6,5814,F1FEC0FE1700,-271,-320,23,
01/05/2023 15:35:42.027,3328,JAVI    @EA54C6,5820,F0FEC5FE1600,-272,-315,22,
