Log start on,2023-02-18 10:43:28
Feature,Gyroscope
Nodes,JAVI    @EA54C6, 
Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (dps),Y (dps),Z (dps),
18/02/2023 10:43:28.635,54,JAVI    @EA54C6,76465,0A00EFFF0500,1.0,-1.7,0.5,
18/02/2023 10:43:28.679,98,JAVI    @EA54C6,76471,0E00F0FF0600,1.4,-1.6,0.6,
18/02/2023 10:43:28.722,141,JAVI    @EA54C6,76477,0E00F0FF0500,1.4,-1.6,0.5,
18/02/2023 10:43:28.773,192,JAVI    @EA54C6,76483,0900EFFF0400,0.9,-1.7,0.4,
18/02/2023 10:43:28.815,234,JAVI    @EA54C6,76490,0900EEFF0300,0.9,-1.8,0.3,
18/02/2023 10:43:28.859,278,JAVI    @EA54C6,76496,0D00EDFF0200,1.3,-1.9,0.2,
18/02/2023 10:43:28.995,414,JAVI    @EA54C6,76502,0F00EFFF0400,1.5,-1.7,0.4,
18/02/2023 10:43:28.997,416,JAVI    @EA54C6,76508,0B00EFFF0400,1.1,-1.7,0.4,
18/02/2023 10:43:29.039,458,JAVI    @EA54C6,76515,0B00ECFF0200,1.1,-2.0,0.2,
18/02/2023 10:43:29.088,507,JAVI    @EA54C6,76521,0200EAFF0800,0.2,-2.2,0.8,
18/02/2023 10:43:29.151,570,JAVI    @EA54C6,76527,0C00EFFF0400,1.2,-1.7,0.4,
18/02/2023 10:43:29.179,598,JAVI    @EA54C6,76533,0D00EFFF0500,1.3,-1.7,0.5,
18/02/2023 10:43:29.222,641,JAVI    @EA54C6,76540,1000EBFF0400,1.6,-2.1,0.4,
18/02/2023 10:43:29.273,692,JAVI    @EA54C6,76546,FFFFEBFF0400,-0.1,-2.1,0.4,
18/02/2023 10:43:29.308,727,JAVI    @EA54C6,76552,F8FFECFF0600,-0.8,-2.0,0.6,
18/02/2023 10:43:29.411,830,JAVI    @EA54C6,76558,0000EFFF0500,0.0,-1.7,0.5,
18/02/2023 10:43:29.453,872,JAVI    @EA54C6,76565,0D00F0FF0500,1.3,-1.6,0.5,
18/02/2023 10:43:29.492,911,JAVI    @EA54C6,76571,0D00F2FF0600,1.3,-1.4,0.6,
18/02/2023 10:43:29.534,953,JAVI    @EA54C6,76577,0E00F0FF0600,1.4,-1.6,0.6,
18/02/2023 10:43:29.581,1000,JAVI    @EA54C6,76583,0A00F2FF0700,1.0,-1.4,0.7,
18/02/2023 10:43:29.629,1049,JAVI    @EA54C6,76590,0600F4FF0900,0.6,-1.2,0.9,
18/02/2023 10:43:29.677,1096,JAVI    @EA54C6,76596,0700F2FF0700,0.7,-1.4,0.7,
18/02/2023 10:43:29.711,1130,JAVI    @EA54C6,76602,0A00F5FF0700,1.0,-1.1,0.7,
18/02/2023 10:43:29.759,1178,JAVI    @EA54C6,76608,1200F2FF0800,1.8,-1.4,0.8,
18/02/2023 10:43:29.857,1276,JAVI    @EA54C6,76615,0B00F0FF0400,1.1,-1.6,0.4,
18/02/2023 10:43:29.902,1321,JAVI    @EA54C6,76621,0400EFFF0300,0.4,-1.7,0.3,
18/02/2023 10:43:29.940,1359,JAVI    @EA54C6,76627,0E00F0FF0500,1.4,-1.6,0.5,
