Log start on,2023-02-18 10:43:28
Feature,Magnetometer
Nodes,JAVI    @EA54C6, 
Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (mGa),Y (mGa),Z (mGa),
18/02/2023 10:43:28.635,54,JAVI    @EA54C6,76465,A2005D00D300,162,93,211,
18/02/2023 10:43:28.679,98,JAVI    @EA54C6,76471,A8006200D100,168,98,209,
18/02/2023 10:43:28.722,141,JAVI    @EA54C6,76477,A3005700D300,163,87,211,
18/02/2023 10:43:28.773,192,JAVI    @EA54C6,76483,A6005A00CD00,166,90,205,
18/02/2023 10:43:28.815,234,JAVI    @EA54C6,76490,AB005100CE00,171,81,206,
18/02/2023 10:43:28.859,278,JAVI    @EA54C6,76496,9E005800CB00,158,88,203,
18/02/2023 10:43:28.995,414,JAVI    @EA54C6,76502,AF005900BA00,175,89,186,
18/02/2023 10:43:28.997,416,JAVI    @EA54C6,76508,A0005600DC00,160,86,220,
18/02/2023 10:43:29.039,458,JAVI    @EA54C6,76515,A3005C00CC00,163,92,204,
18/02/2023 10:43:29.088,507,JAVI    @EA54C6,76521,A0005900CD00,160,89,205,
18/02/2023 10:43:29.151,570,JAVI    @EA54C6,76527,A5005E00CA00,165,94,202,
18/02/2023 10:43:29.179,598,JAVI    @EA54C6,76533,A8005E00BD00,168,94,189,
18/02/2023 10:43:29.223,642,JAVI    @EA54C6,76540,9D005500CA00,157,85,202,
18/02/2023 10:43:29.274,693,JAVI    @EA54C6,76546,9C005000D300,156,80,211,
18/02/2023 10:43:29.308,727,JAVI    @EA54C6,76552,A2005800CD00,162,88,205,
18/02/2023 10:43:29.411,830,JAVI    @EA54C6,76558,A2005200D400,162,82,212,
18/02/2023 10:43:29.452,872,JAVI    @EA54C6,76565,A0005700D100,160,87,209,
18/02/2023 10:43:29.492,911,JAVI    @EA54C6,76571,A5005D00CB00,165,93,203,
18/02/2023 10:43:29.534,953,JAVI    @EA54C6,76577,A3005D00D900,163,93,217,
18/02/2023 10:43:29.581,1000,JAVI    @EA54C6,76583,A1005900D200,161,89,210,
18/02/2023 10:43:29.630,1049,JAVI    @EA54C6,76590,A4005B00D000,164,91,208,
18/02/2023 10:43:29.678,1097,JAVI    @EA54C6,76596,A9005400C900,169,84,201,
18/02/2023 10:43:29.711,1130,JAVI    @EA54C6,76602,A0005600CB00,160,86,203,
18/02/2023 10:43:29.759,1178,JAVI    @EA54C6,76608,A7005400CF00,167,84,207,
18/02/2023 10:43:29.857,1276,JAVI    @EA54C6,76615,A2005200CD00,162,82,205,
18/02/2023 10:43:29.902,1321,JAVI    @EA54C6,76621,99005700C700,153,87,199,
18/02/2023 10:43:29.940,1359,JAVI    @EA54C6,76627,A2005B00CC00,162,91,204,
18/02/2023 10:43:29.989,1408,JAVI    @EA54C6,76633,A7005900D100,167,89,209,
18/02/2023 10:43:30.050,1469,JAVI    @EA54C6,76640,A7005600DB00,167,86,219,
18/02/2023 10:43:30.126,1545,JAVI    @EA54C6,76646,A6005900CD00,166,89,205,
18/02/2023 10:43:30.135,1554,JAVI    @EA54C6,76652,A7005300C300,167,83,195,
18/02/2023 10:43:30.168,1587,JAVI    @EA54C6,76658,9F005A00D300,159,90,211,
18/02/2023 10:43:30.212,1631,JAVI    @EA54C6,76665,9F005900D000,159,89,208,
18/02/2023 10:43:30.308,1727,JAVI    @EA54C6,76671,AD005100C100,173,81,193,
18/02/2023 10:43:30.345,1764,JAVI    @EA54C6,76677,9C005600CE00,156,86,206,
18/02/2023 10:43:30.388,1807,JAVI    @EA54C6,76683,A4005900C200,164,89,194,
18/02/2023 10:43:30.438,1857,JAVI    @EA54C6,76690,A9006000D000,169,96,208,
18/02/2023 10:43:30.478,1897,JAVI    @EA54C6,76696,A1005900D000,161,89,208,
18/02/2023 10:43:30.524,1943,JAVI    @EA54C6,76702,A4005B00CC00,164,91,204,
18/02/2023 10:43:30.573,1992,JAVI    @EA54C6,76708,A6005B00CF00,166,91,207,
18/02/2023 10:43:30.614,2033,JAVI    @EA54C6,76715,A7005B00C600,167,91,198,
18/02/2023 10:43:30.661,2080,JAVI    @EA54C6,76721,A4005900CF00,164,89,207,
18/02/2023 10:43:30.758,2177,JAVI    @EA54C6,76727,9E005B00D000,158,91,208,
18/02/2023 10:43:30.801,2220,JAVI    @EA54C6,76733,A2005600C800,162,86,200,
18/02/2023 10:43:30.844,2263,JAVI    @EA54C6,76740,A2005200C900,162,82,201,
18/02/2023 10:43:30.886,2305,JAVI    @EA54C6,76746,A8005600CA00,168,86,202,
18/02/2023 10:43:30.929,2348,JAVI    @EA54C6,76752,AA005500D100,170,85,209,
18/02/2023 10:43:30.974,2393,JAVI    @EA54C6,76758,AC005800CA00,172,88,202,
18/02/2023 10:43:31.021,2440,JAVI    @EA54C6,76765,B2005700CC00,178,87,204,
18/02/2023 10:43:31.064,2483,JAVI    @EA54C6,76771,A8005A00D100,168,90,209,
18/02/2023 10:43:31.111,2530,JAVI    @EA54C6,76777,A3005B00CA00,163,91,202,
18/02/2023 10:43:31.208,2627,JAVI    @EA54C6,76783,A5005C00D100,165,92,209,
18/02/2023 10:43:31.253,2672,JAVI    @EA54C6,76790,AA006500CC00,170,101,204,
18/02/2023 10:43:31.288,2707,JAVI    @EA54C6,76796,A9005B00D000,169,91,208,
18/02/2023 10:43:31.334,2753,JAVI    @EA54C6,76802,A7005700CD00,167,87,205,
18/02/2023 10:43:31.380,2799,JAVI    @EA54C6,76808,B2005500CF00,178,85,207,
18/02/2023 10:43:31.424,2843,JAVI    @EA54C6,76815,AD005C00D100,173,92,209,
18/02/2023 10:43:31.468,2887,JAVI    @EA54C6,76821,A6005700CA00,166,87,202,
18/02/2023 10:43:31.514,2933,JAVI    @EA54C6,76827,A1005700CE00,161,87,206,
18/02/2023 10:43:31.561,2980,JAVI    @EA54C6,76833,AB005E00C800,171,94,200,
18/02/2023 10:43:31.651,3070,JAVI    @EA54C6,76840,A4005B00D100,164,91,209,
18/02/2023 10:43:31.700,3119,JAVI    @EA54C6,76846,A8005A00C700,168,90,199,
18/02/2023 10:43:31.792,3211,JAVI    @EA54C6,76852,A3005800C700,163,88,199,
18/02/2023 10:43:31.796,3215,JAVI    @EA54C6,76858,99005B00C900,153,91,201,
18/02/2023 10:43:31.830,3249,JAVI    @EA54C6,76865,A0005500C500,160,85,197,
18/02/2023 10:43:31.875,3294,JAVI    @EA54C6,76871,A2005600C000,162,86,192,
18/02/2023 10:43:31.921,3340,JAVI    @EA54C6,76877,A4005A00D100,164,90,209,
18/02/2023 10:43:31.964,3383,JAVI    @EA54C6,76883,A5005500CA00,165,85,202,
18/02/2023 10:43:32.011,3430,JAVI    @EA54C6,76890,9E005E00D000,158,94,208,
18/02/2023 10:43:32.113,3532,JAVI    @EA54C6,76896,A5004F00C900,165,79,201,
18/02/2023 10:43:32.158,3577,JAVI    @EA54C6,76902,A1005C00CB00,161,92,203,
18/02/2023 10:43:32.191,3610,JAVI    @EA54C6,76908,A3005D00C200,163,93,194,
18/02/2023 10:43:32.238,3657,JAVI    @EA54C6,76915,A3005A00CF00,163,90,207,
18/02/2023 10:43:32.298,3717,JAVI    @EA54C6,76921,A1005900CC00,161,89,204,
18/02/2023 10:43:32.334,3753,JAVI    @EA54C6,76927,A2005C00BE00,162,92,190,
