Log start on,2023-05-01 15:35:38
Feature,Gyroscope
Nodes,JAVI    @EA54C6, 
Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (dps),Y (dps),Z (dps),
01/05/2023 15:35:38.832,133,JAVI    @EA54C6,5420,FAFFF2FF0F00,-0.6,-1.4,1.5,
01/05/2023 15:35:38.876,177,JAVI    @EA54C6,5427,0200F9FF1C00,0.2,-0.7,2.8,
01/05/2023 15:35:38.920,221,JAVI    @EA54C6,5433,010000002C00,0.1,0.0,4.4,
01/05/2023 15:35:38.964,265,JAVI    @EA54C6,5439,0C00FEFF2300,1.2,-0.2,3.5,
01/05/2023 15:35:39.009,310,JAVI    @EA54C6,5445,0300F5FF0F00,0.3,-1.1,1.5,
01/05/2023 15:35:39.054,355,JAVI    @EA54C6,5452,FAFFF2FF0200,-0.6,-1.4,0.2,
01/05/2023 15:35:39.104,405,JAVI    @EA54C6,5458,0E00F2FF0100,1.4,-1.4,0.1,
01/05/2023 15:35:39.149,450,JAVI    @EA54C6,5464,0000F0FFFEFF,0.0,-1.6,-0.2,
01/05/2023 15:35:39.254,555,JAVI    @EA54C6,5470,0600EBFFFEFF,0.6,-2.1,-0.2,
01/05/2023 15:35:39.286,587,JAVI    @EA54C6,5477,0200EEFFFEFF,0.2,-1.8,-0.2,
01/05/2023 15:35:39.327,628,JAVI    @EA54C6,5483,0800EEFF0000,0.8,-1.8,0.0,
01/05/2023 15:35:39.371,672,JAVI    @EA54C6,5489,F7FFEBFFFAFF,-0.9,-2.1,-0.6,
01/05/2023 15:35:39.418,719,JAVI    @EA54C6,5495,FDFFEBFF0000,-0.3,-2.1,0.0,
01/05/2023 15:35:39.461,762,JAVI    @EA54C6,5502,0900E9FFFAFF,0.9,-2.3,-0.6,
01/05/2023 15:35:39.506,807,JAVI    @EA54C6,5508,FDFFEBFFFAFF,-0.3,-2.1,-0.6,
01/05/2023 15:35:39.551,852,JAVI    @EA54C6,5514,F9FFECFFFFFF,-0.7,-2.0,-0.1,
01/05/2023 15:35:39.597,898,JAVI    @EA54C6,5520,1500EDFFFDFF,2.1,-1.9,-0.3,
01/05/2023 15:35:39.701,1002,JAVI    @EA54C6,5527,1700ECFF0100,2.3,-2.0,0.1,
01/05/2023 15:35:39.734,1035,JAVI    @EA54C6,5533,0D00EBFFFDFF,1.3,-2.1,-0.3,
01/05/2023 15:35:39.776,1077,JAVI    @EA54C6,5539,0F00EBFFFDFF,1.5,-2.1,-0.3,
01/05/2023 15:35:39.822,1123,JAVI    @EA54C6,5545,0700ECFFFFFF,0.7,-2.0,-0.1,
01/05/2023 15:35:39.869,1170,JAVI    @EA54C6,5552,1A00EBFF0000,2.6,-2.1,0.0,
01/05/2023 15:35:39.912,1213,JAVI    @EA54C6,5558,0A00ECFF0000,1.0,-2.0,0.0,
01/05/2023 15:35:39.957,1258,JAVI    @EA54C6,5564,1700EBFF0200,2.3,-2.1,0.2,
01/05/2023 15:35:40.007,1308,JAVI    @EA54C6,5570,1900ECFF0000,2.5,-2.0,0.0,
01/05/2023 15:35:40.047,1348,JAVI    @EA54C6,5577,0700EEFF0100,0.7,-1.8,0.1,
01/05/2023 15:35:40.140,1441,JAVI    @EA54C6,5583,0E00F1FF0100,1.4,-1.5,0.1,
01/05/2023 15:35:40.184,1485,JAVI    @EA54C6,5589,1500F0FF0400,2.1,-1.6,0.4,
01/05/2023 15:35:40.228,1530,JAVI    @EA54C6,5595,0500F0FF0300,0.5,-1.6,0.3,
01/05/2023 15:35:40.276,1577,JAVI    @EA54C6,5602,1100ECFF0400,1.7,-2.0,0.4,
01/05/2023 15:35:40.318,1619,JAVI    @EA54C6,5608,0400EBFF0100,0.4,-2.1,0.1,
01/05/2023 15:35:40.364,1665,JAVI    @EA54C6,5614,0700EBFF0000,0.7,-2.1,0.0,
01/05/2023 15:35:40.408,1709,JAVI    @EA54C6,5620,0E00ECFF0200,1.4,-2.0,0.2,
01/05/2023 15:35:40.455,1756,JAVI    @EA54C6,5627,0200F1FF0300,0.2,-1.5,0.3,
01/05/2023 15:35:40.497,1798,JAVI    @EA54C6,5633,0700EEFF0300,0.7,-1.8,0.3,
01/05/2023 15:35:40.592,1893,JAVI    @EA54C6,5639,0E00EEFF0900,1.4,-1.8,0.9,
