X(mg),Y(mg),Z(mg),X(dps),Y(dps),Z(dps),X(mGa),Y(mGa),Z(mGa),Output
-1986,114,-326,76.0,-111.8,-174.9,-148,-535,-17,1
-1998,1587,-366,37.0,-100.5,-197.4,-78,-538,-73,1
-975,-885,-174,-114.3,-53.4,-158.6,-5,-580,-43,1
-299,267,-802,247.5,20.0,23.1,18,-559,-66,1
56,826,124,94.7,81.4,112.4,-32,-499,-95,1
-430,-77,-210,8.1,124.3,210.5,-97,-484,-90,1
-738,347,-13,21.5,163.2,276.2,-188,-439,-71,1
-1893,238,-90,-84.8,201.1,317.8,-279,-378,-18,1
-1998,-1050,-126,-132.1,168.3,293.4,-340,-308,41,1
-1989,-1998,74,-117.3,118.9,146.5,-367,-259,85,1
-1714,-699,751,26.1,-37.1,-131.2,-372,-258,99,1
-1614,1413,1229,-60.2,-84.8,-165.0,-353,-313,81,1
-422,-1705,-524,-100.4,-22.1,-155.2,-322,-399,70,1
-1224,-99,309,165.3,-51.3,-93.1,-312,-432,60,1
-980,145,76,-59.7,-4.6,-66.2,-287,-438,53,1
-946,-553,-232,43.9,-3.8,-21.3,-281,-462,48,1
-998,273,95,-14.7,-2.5,-23.6,-286,-456,45,1
-973,-391,-46,37.3,-1.4,-19.4,-276,-469,43,1
-1019,66,-81,32.4,-6.4,-33.6,-274,-464,38,1
-1171,-156,-153,15.4,-25.6,-56.7,-262,-470,23,1
-1370,61,-219,12.0,-54.3,-86.7,-225,-488,7,1
-1616,193,-49,2.5,-87.4,-128.3,-189,-514,0,1
-1951,217,-409,84.1,-113.6,-157.9,-131,-530,-37,1
-1998,1312,-332,29.1,-103.3,-190.4,-62,-537,-55,1
-990,-757,-261,-72.3,-51.0,-144.0,0,-591,-22,1
-249,364,-671,251.4,26.1,34.3,4,-558,-60,1
46,593,-3,67.1,87.0,109.6,-32,-500,-113,1
-459,53,-145,-1.9,125.6,201.6,-107,-490,-99,1
-815,228,-99,-42.0,163.0,264.1,-194,-456,-62,1
-1936,-20,-174,-105.5,191.1,306.1,-284,-418,-1,1
-1998,-1133,-128,-101.7,179.9,299.3,-339,-342,66,1
-1979,-1941,526,-74.2,111.1,134.8,-372,-269,113,1
-1963,-1103,1300,-63.7,-52.7,-131.5,-368,-283,135,1
-1818,508,1074,-119.9,-77.1,-196.2,-353,-337,101,1
-279,-1426,-188,-9.6,-32.8,-162.7,-324,-426,97,1
-1193,45,282,139.0,-54.0,-79.8,-308,-441,75,1
-1013,-104,22,-62.2,-2.2,-64.4,-291,-455,66,1
-967,-327,-233,62.5,-3.2,-14.9,-282,-469,65,1
-1010,7,-20,3.4,-3.2,-15.8,-277,-466,45,1
-1011,-243,-70,43.4,-3.2,-22.7,-278,-480,51,1
-1031,-23,-156,21.1,-14.8,-42.8,-270,-474,45,1
-1147,-3,-116,26.5,-33.5,-65.1,-257,-481,33,1
-1400,59,-54,13.2,-62.3,-101.9,-229,-502,28,1
-1756,39,-243,-2.5,-94.9,-149.1,-194,-531,11,1
-1998,701,-566,130.1,-108.2,-176.1,-104,-540,-25,1
-1578,328,26,-91.5,-102.6,-201.3,-38,-567,-33,1
-544,-1106,-362,-17.7,-34.7,-122.7,14,-584,-23,1
-107,733,-465,314.5,43.6,84.1,-3,-529,-83,1
22,574,-30,-14.7,141.3,140.9,-61,-490,-106,1
-584,219,74,32.0,164.7,228.1,-151,-466,-81,1
-1162,420,73,-75.6,192.4,282.9,-234,-419,-37,1
-1998,-420,-150,-98.4,176.6,325.7,-312,-360,24,1
-1998,-864,357,-87.4,143.0,261.5,-346,-284,70,1
-1720,-1998,472,-31.2,72.0,59.9,-364,-249,105,1
-1643,-151,689,-67.1,-71.4,-159.8,-360,-285,82,1
-1688,-89,328,-308.3,-40.4,-231.2,-346,-358,80,1
-593,-789,-379,137.6,-46.2,-132.6,-311,-419,70,1
-884,594,312,46.7,-22.6,-73.2,-297,-433,45,1
-1078,-719,-201,-22.1,-3.2,-41.2,-284,-454,51,1
-978,88,-38,55.5,-6.1,-14.2,-293,-457,31,1
-999,-232,-135,-0.5,-8.8,-24.2,-279,-452,36,1
-988,-41,-2,35.0,-12.3,-28.4,-277,-462,30,1
-1152,-71,-88,15.6,-20.5,-52.9,-262,-466,26,1
-1216,-27,-92,14.1,-41.7,-76.8,-237,-487,24,1
-1532,161,112,-1.9,-71.9,-119.5,-222,-503,7,1
-1950,23,-343,17.4,-104.3,-160.9,-166,-535,-18,1
-1998,1375,-424,155.5,-91.7,-183.4,-99,-538,-56,1
-1265,-444,-378,-189.4,-76.6,-190.6,-37,-567,-52,1
-228,-716,-817,97.5,17.2,-58.1,8,-565,-58,1
129,1025,62,238.2,69.0,101.0,-24,-501,-95,1
-345,85,-134,22.1,150.7,189.0,-98,-474,-99,1
-629,475,181,10.3,177.5,252.2,-190,-431,-78,1
-1682,70,-6,-120.8,196.2,302.1,-266,-386,-21,1
-1998,-682,-61,-39.4,168.8,319.1,-332,-302,46,1
-1984,-1843,517,-148.0,136.5,193.6,-354,-248,91,1
-1660,-1509,812,52.2,-12.7,-62.8,-365,-245,97,1
-1939,1811,691,71.1,-90.5,-104.0,-350,-295,63,1
-640,-1459,-1077,-227.9,-27.0,-213.9,-332,-387,67,1
-1165,-337,-113,141.5,-47.1,-97.0,-307,-419,57,1
-909,372,210,-40.2,-8.5,-62.3,-297,-426,46,1
-997,-416,-171,39.8,-1.8,-18.5,-283,-446,46,1
-1025,160,16,29.8,-0.9,-15.6,-285,-438,40,1
-984,-312,-116,34.5,-3.7,-21.8,-280,-438,31,1
-1003,12,-105,27.7,-10.7,-35.3,-289,-447,25,1
-1138,-138,-103,14.0,-26.3,-54.8,-275,-459,16,1
-1304,5,-258,10.6,-53.9,-81.5,-248,-473,14,1
-1593,247,100,-8.6,-88.9,-132.5,-216,-494,-11,1
-1990,120,-404,86.1,-117.7,-166.3,-160,-516,-39,1
-1998,1346,-41,-21.0,-115.2,-192.5,-93,-516,-72,1
-875,-830,-287,-175.7,-70.8,-157.6,-9,-575,-36,1
-245,-67,-823,176.3,-4.5,16.8,13,-579,-47,1
57,515,104,107.1,33.3,113.3,-9,-516,-92,1
-403,94,-65,21.2,83.5,201.3,-68,-506,-88,1
-746,335,46,-47.9,127.3,269.0,-167,-471,-62,1
-1504,5,-187,-117.5,154.0,311.9,-254,-439,-5,1
-1998,-988,-301,-49.1,146.5,321.2,-321,-367,36,1
-1998,-1603,369,-8.9,153.3,219.1,-360,-275,84,1
-1573,-1418,712,119.4,-4.4,-33.9,-369,-243,100,1
-1681,1654,471,-38.0,-100.1,-107.8,-356,-299,81,1
-1127,-1440,-922,-232.6,-29.0,-223.9,-336,-387,77,1
-973,-351,-196,55.6,-58.9,-119.7,-310,-429,49,1
-855,179,325,67.3,-13.6,-67.0,-291,-438,45,1
-1005,-388,-75,-12.6,4.3,-41.3,-282,-458,52,1
-972,110,105,49.7,5.6,-15.5,-282,-454,38,1
-992,-382,-208,-10.1,3.9,-18.7,-270,-463,42,1
-1014,-55,15,32.7,0.6,-12.8,-283,-464,43,1
-1109,-17,-125,26.8,-6.4,-24.4,-275,-469,27,1
-1155,-74,-202,13.9,-35.9,-59.5,-264,-474,21,1
-1384,157,24,29.4,-60.8,-86.8,-233,-485,10,1
-1733,55,-189,-8.3,-100.5,-134.4,-200,-507,-9,1
-1987,340,-353,91.0,-116.2,-161.9,-130,-532,-33,1
-1462,139,13,-60.9,-90.3,-179.8,-71,-533,-72,1
-518,-637,-59,-31.7,-30.7,-125.6,-8,-572,-42,1
-2,437,-479,242.2,38.6,40.6,-1,-548,-76,1
-36,456,-94,54.8,126.5,94.2,-45,-489,-104,1
-618,-48,-152,52.1,166.6,182.0,-120,-472,-79,1
-987,424,84,32.8,197.3,230.7,-223,-417,-74,1
-1764,46,-64,-32.6,206.0,269.3,-312,-348,2,1
-1998,-478,197,-75.8,181.2,232.0,-352,-280,60,1
-1862,-1646,559,-101.3,117.8,115.2,-371,-231,124,1
-1554,-757,1011,-76.3,-23.8,-107.9,-376,-260,115,1
-1852,1165,683,7.7,-74.3,-124.1,-366,-315,97,1
-772,-1228,-628,-122.0,-39.3,-177.5,-340,-396,82,1
-1101,-290,32,101.5,-46.6,-101.9,-317,-419,78,1
-952,141,82,4.2,-11.2,-66.0,-296,-430,54,1
-1013,-498,-336,48.4,-16.5,-16.0,-299,-438,49,1
-1049,147,49,28.1,-15.4,-14.6,-303,-440,31,1
-995,-197,-75,20.5,-12.5,-25.6,-288,-440,36,1
-979,-54,-52,5.8,-15.9,-35.9,-277,-445,32,1
-1152,-131,-31,-8.0,-24.7,-56.2,-266,-463,31,1
-1298,-42,-298,-9.5,-49.4,-86.2,-244,-483,16,1
-1510,142,31,5.6,-73.2,-120.6,-200,-509,3,1
-1940,73,-407,38.9,-105.0,-166.1,-157,-532,-21,1
-1998,1505,-176,12.6,-101.7,-184.3,-90,-530,-66,1
-944,-836,-45,-123.6,-50.4,-146.5,-18,-580,-23,1
-283,133,-808,257.5,29.5,22.1,0,-569,-50,1
137,952,127,136.1,89.8,112.4,-38,-492,-97,1
-489,46,-123,-4.7,138.7,201.9,-106,-473,-94,1
-859,336,-3,-7.2,169.4,269.2,-195,-433,-59,1
-1958,6,-167,-79.4,190.5,311.4,-275,-379,-22,1
-1998,-1043,-185,-7.3,160.4,304.1,-336,-295,31,1
-1998,-1925,812,-31.9,113.6,134.1,-368,-207,90,1
-1443,-526,1022,-121.5,-45.9,-146.3,-367,-232,96,1
-1833,717,1237,-51.7,-90.8,-141.8,-348,-301,70,1
-650,-853,-473,-64.7,-37.3,-189.6,-328,-376,61,1
-1156,-529,70,6.6,-51.7,-125.7,-305,-424,39,1
-994,144,142,49.0,-25.8,-66.5,-284,-442,30,1
-961,-540,-68,-13.3,-7.1,-32.4,-283,-444,21,1
-1009,10,-16,27.7,-0.7,-12.3,-276,-447,13,1
-949,-307,-171,18.0,-6.0,-17.5,-270,-456,24,1
-1045,-78,21,28.2,-8.2,-24.7,-268,-446,11,1
-1179,47,-44,21.4,-22.3,-44.5,-255,-451,15,1
-1359,-148,-252,4.4,-55.7,-85.4,-241,-472,0,1
-1643,279,-1,-7.4,-90.3,-127.5,-196,-482,-22,1
-1998,222,-524,67.7,-122.0,-167.0,-141,-516,-47,1
-1998,1380,-350,34.7,-114.8,-187.7,-64,-512,-79,1
-741,-481,-5,-133.4,-51.2,-122.7,4,-563,-51,1
-79,-211,-796,207.0,23.5,62.9,14,-554,-68,1
77,491,-64,36.6,93.8,135.5,-42,-511,-87,1
-495,-49,-106,13.8,138.9,219.1,-105,-501,-78,1
-979,380,50,13.9,183.4,272.5,-202,-449,-63,1
-1989,-81,-177,-52.1,203.7,309.1,-288,-385,1,1
-1998,-722,220,0.5,186.7,282.5,-354,-298,52,1
-1995,-1979,911,-35.3,125.0,143.4,-372,-233,116,1
-1593,-995,690,-34.7,-65.8,-154.8,-371,-234,107,1
-1722,1405,828,-194.4,-84.1,-189.1,-360,-281,69,1
-544,-1603,160,-28.2,-35.0,-152.2,-323,-381,70,1
-1041,180,262,165.4,-41.3,-71.8,-320,-395,49,1
-984,-75,-63,-54.8,-0.9,-63.1,-316,-411,42,1
-986,-369,-260,62.0,-7.8,-13.7,-309,-420,44,1
-960,150,-33,0.0,-5.2,-16.2,-308,-415,30,1
-984,-294,-125,24.6,-4.9,-18.9,-296,-421,34,1
-946,-192,-120,28.7,-2.4,-27.4,-290,-418,32,1
-1173,-27,-183,27.0,-19.8,-47.6,-292,-426,22,1
-1314,-19,-321,19.1,-52.9,-81.1,-268,-444,0,1
-1579,107,74,-6.5,-80.1,-122.7,-233,-464,-9,1
-1864,140,-221,38.3,-101.3,-160.0,-183,-504,-40,1
-1998,1031,-497,120.7,-90.5,-184.8,-121,-505,-65,1
-1323,-425,-415,-164.0,-71.9,-198.5,-51,-545,-65,1
-340,-765,-685,186.3,25.2,-24.6,-20,-545,-66,1
43,1223,22,164.2,79.6,96.9,-52,-464,-112,1
-533,61,-183,-10.0,140.6,190.8,-115,-449,-107,1
-826,380,83,12.6,166.6,259.2,-194,-398,-89,1
-1741,170,-54,-81.0,190.7,307.6,-269,-340,-38,1
-1998,-804,15,-107.7,169.6,300.7,-320,-286,21,1
-1995,-1665,397,-161.7,121.0,198.3,-346,-226,52,1
-1486,-1998,585,-38.0,14.0,-31.5,-355,-215,77,1
-1402,910,-697,176.1,-82.3,-86.3,-348,-263,56,1
-1248,-855,-520,-146.1,-48.1,-157.5,-334,-334,37,1
-1368,-391,-129,108.9,-40.8,-111.8,-312,-387,33,1
-941,404,152,6.0,-14.9,-64.4,-303,-393,15,1
-996,-667,-222,-3.9,-6.2,-26.2,-294,-419,24,1
-986,226,48,30.8,-4.2,-13.0,-286,-410,23,1
-977,-356,-106,-0.4,-3.2,-21.3,-282,-419,15,1
-1001,-36,0,39.4,-3.0,-23.1,-288,-410,24,1
-1176,-63,-165,10.5,-27.1,-56.4,-273,-433,4,1
-1361,35,-249,25.9,-55.8,-83.0,-256,-443,-7,1
-1694,126,-119,-20.2,-91.4,-134.7,-212,-467,-31,1
-1941,328,-424,59.2,-118.0,-162.1,-159,-492,-60,1
-1998,1280,-149,40.4,-94.7,-186.9,-102,-503,-82,1
-930,-482,-339,-164.2,-74.6,-177.1,-32,-552,-54,1
-140,-170,-996,163.6,26.8,1.4,-13,-543,-72,1
146,1016,13,153.2,83.9,114.5,-63,-469,-118,1
-627,61,-252,-12.3,155.3,217.2,-132,-456,-99,1
-992,402,64,17.2,180.4,281.0,-214,-404,-69,1
-1998,169,-98,-73.0,204.4,315.2,-292,-334,-16,1
-1998,-695,271,-126.8,177.8,283.4,-345,-266,42,1
-1985,-1998,275,-160.8,117.6,156.0,-359,-212,81,1
-1592,-1035,968,37.9,-42.0,-122.9,-362,-211,92,1
-1518,1870,1267,25.4,-101.7,-142.3,-352,-268,63,1
-587,-1771,-1033,-198.5,-21.4,-157.4,-341,-370,69,1
-1152,-240,52,164.4,-45.5,-86.3,-320,-388,46,1
-1008,41,14,-58.5,-0.7,-59.9,-307,-404,41,1
-985,-476,-248,56.7,1.8,-12.4,-291,-419,27,1
-983,281,59,17.2,1.0,-15.1,-296,-412,28,1
-970,-333,-76,33.0,4.3,-18.5,-301,-422,22,1
-1032,165,-80,26.8,-6.3,-38.9,-297,-415,13,1
-1157,-256,-247,7.4,-29.6,-66.4,-277,-435,15,1
-1404,168,-148,9.5,-63.0,-100.5,-252,-452,-4,1
-1618,95,-172,-1.3,-93.0,-140.2,-208,-487,-18,1
-1948,472,-650,102.4,-114.4,-170.4,-157,-504,-55,1
-1926,739,26,-45.8,-101.5,-197.6,-88,-511,-85,1
-813,-866,-200,-66.5,-49.7,-141.7,-25,-563,-47,1
-217,502,-753,281.4,27.7,52.0,-23,-525,-89,1
15,805,-26,44.7,101.5,124.0,-68,-468,-113,1
-595,-53,-194,-18.7,134.9,226.5,-143,-451,-95,1
-944,351,-24,-36.8,176.9,296.8,-228,-398,-66,1
-1998,69,-245,-111.5,189.4,325.3,-305,-337,-6,1
-1998,-997,53,-160.0,162.3,268.0,-357,-269,48,1
-1809,-1998,376,-35.0,90.5,82.1,-368,-224,90,1
-1461,-865,688,-19.0,-59.0,-156.8,-360,-246,100,1
-1120,1491,1033,-49.4,-94.3,-156.4,-352,-295,65,1
-713,-1618,-819,-182.3,-12.2,-172.6,-326,-388,67,1
-1155,-285,155,141.1,-50.5,-84.7,-314,-404,48,1
-988,491,264,-46.4,7.3,-61.4,-301,-422,37,1
-993,-813,-295,48.0,0.7,-12.8,-294,-442,43,1
-1020,439,76,27.4,1.5,-20.0,-295,-438,31,1
-998,-401,-106,28.2,0.2,-26.1,-287,-438,25,1
-1076,18,-63,26.0,-7.9,-39.9,-284,-439,31,1
-1148,-96,-277,23.2,-32.9,-62.3,-270,-460,9,1
-1463,136,-153,23.2,-62.8,-97.3,-244,-477,-6,1
-1727,260,-36,-1.2,-93.7,-153.3,-192,-513,-28,1
-1996,513,-726,130.3,-106.1,-183.4,-124,-506,-51,1
-1639,105,-320,-140.5,-99.2,-211.4,-54,-543,-55,1
-499,-1146,-331,47.6,-16.5,-102.6,2,-569,-43,1
-9,1073,-392,325.4,45.0,83.5,-22,-503,-89,1
-155,455,-256,-35.4,144.1,140.2,-77,-463,-101,1
-635,85,-44,7.0,165.5,238.9,-159,-448,-80,1
-1200,340,21,-48.4,193.3,293.0,-248,-390,-45,1
-1998,-270,-128,-111.1,190.6,319.9,-325,-321,26,1
-1998,-1204,425,-124.5,137.0,244.6,-358,-248,85,1
-1703,-1998,834,-21.5,26.0,-10.0,-367,-225,115,1
-1737,1393,-636,87.2,-87.4,-118.5,-364,-269,86,1
-1033,-1008,-1021,-289.0,-38.4,-242.6,-346,-351,69,1
-1155,-751,-263,136.3,-53.1,-122.5,-320,-398,54,1
-916,618,288,44.8,-18.2,-72.3,-304,-399,34,1
-1067,-771,-314,-15.1,-3.7,-32.5,-303,-418,44,1
-998,187,11,46.3,-4.9,-12.8,-297,-418,33,1
-1016,-275,-133,15.1,-5.7,-25.5,-297,-421,23,1
-982,-24,-137,26.3,-11.9,-38.0,-281,-417,19,1
-1159,-159,-138,18.6,-28.6,-56.6,-270,-423,10,1
-1448,184,-228,18.7,-57.6,-84.9,-259,-447,5,1
-1756,213,-102,-9.6,-91.4,-137.8,-223,-478,-20,1
-1998,374,-641,62.7,-119.4,-181.3,-144,-509,-50,1
-1998,945,46,34.7,-92.3,-198.5,-87,-518,-75,1
-722,-563,-235,-11.8,-32.1,-120.6,-21,-551,-50,1
-170,337,-781,302.2,39.9,73.0,-28,-498,-92,1
-79,638,-160,-17.4,133.7,128.5,-87,-447,-108,1
-625,48,-141,-6.9,156.9,234.5,-165,-432,-95,1
-1132,258,-37,-50.9,183.6,291.2,-247,-384,-57,1
-1998,-151,-216,-96.6,189.0,327.6,-330,-322,18,1
-1998,-1180,87,-152.8,151.6,267.6,-362,-257,69,1
-1823,-1998,397,-45.9,92.1,73.6,-376,-219,99,1
-1907,-683,1318,-63.7,-78.8,-181.0,-370,-259,94,1
-1501,515,-354,-290.5,-57.8,-206.7,-352,-319,66,1
-957,-1355,-379,67.7,-41.7,-133.3,-336,-392,75,1
-895,598,357,140.4,-25.0,-68.7,-307,-404,41,1
-1084,-602,-276,-86.4,10.6,-51.8,-311,-421,45,1
-943,-34,-140,113.4,-5.8,-3.0,-307,-416,43,1
-1000,-35,-82,-23.4,-0.7,-25.8,-296,-421,39,1
-942,-55,-126,43.9,-3.2,-37.3,-293,-425,40,1
-1149,-154,-105,17.2,-24.1,-60.3,-292,-433,24,1
-1288,85,-316,26.1,-51.5,-85.5,-266,-449,16,1
-1640,220,84,16.8,-78.8,-127.5,-239,-471,-5,1
-1963,180,-348,34.7,-107.1,-169.8,-193,-499,-31,1
-1998,1252,-488,114.6,-89.1,-201.0,-115,-498,-65,1
-1316,-545,-360,-165.6,-67.9,-191.6,-47,-549,-51,1
-243,-476,-1022,115.3,24.7,-58.8,-21,-534,-76,1
64,1251,106,123.0,91.0,108.5,-55,-457,-116,1
-481,123,-240,-27.3,142.7,206.2,-127,-456,-95,1
-871,375,78,0.1,167.7,277.7,-208,-396,-64,1
-1994,263,-93,-105.2,192.7,321.7,-287,-351,-21,1
-1998,-1181,-8,-174.3,152.9,297.0,-333,-283,33,1
-1802,-1998,100,-191.2,104.6,169.9,-358,-237,67,1
-1987,-1477,1373,39.6,-14.1,-78.5,-356,-251,69,1
-1786,993,1360,-29.4,-81.4,-203.2,-340,-313,53,1
-592,-1850,-271,4.2,-32.3,-156.9,-317,-390,61,1
-1092,237,495,125.3,-31.6,-75.6,-307,-403,33,1
-1091,-526,-155,-64.1,2.7,-49.3,-296,-424,29,1
-945,-24,-91,70.9,-6.7,-6.0,-294,-428,23,1
-999,13,40,-10.6,2.0,-24.2,-294,-425,33,1
-940,-160,-157,40.4,-0.2,-24.0,-286,-429,25,1
-1055,73,-94,0.0,-16.9,-55.3,-276,-444,28,1
-1249,-68,-148,18.0,-37.1,-77.2,-231,-486,-12,1
-1537,107,76,-3.7,-71.3,-123.9,-263,-461,25,1
-1724,-19,-314,14.4,-98.9,-154.0,-186,-512,-19,1
-1998,883,-657,163.6,-99.8,-178.0,-122,-521,-60,1
-1522,-92,-519,-150.3,-86.0,-213.1,-49,-526,-76,1
-448,-989,-469,43.8,3.0,-98.4,3,-551,-60,1
7,968,-167,261.1,67.4,82.9,-21,-498,-104,1
-272,243,-292,-46.4,151.4,150.0,-69,-479,-101,1
-680,237,65,30.4,166.1,240.6,-160,-449,-82,1
-1311,309,90,-48.1,195.7,303.8,-273,-372,-28,1
-1998,-308,27,-126.2,184.5,313.3,-336,-300,32,1
-1989,-1572,69,-194.6,122.9,233.7,-361,-245,75,1
-1676,-1998,296,69.5,48.7,2.5,-368,-225,105,1
-1303,468,-64,-0.9,-74.7,-160.0,-362,-269,91,1
-1338,-345,121,-305.9,-64.1,-184.7,-351,-344,61,1
-834,-1225,-104,79.5,-41.0,-134.2,-327,-402,66,1
-940,355,366,112.9,-16.5,-64.1,-306,-403,43,1
-1081,-396,-171,-55.7,11.4,-46.0,-313,-423,59,1
-951,173,-16,94.5,0.6,-10.1,-298,-418,50,1
-987,-231,-143,-21.1,4.2,-29.0,-307,-427,49,1
-945,-43,-163,24.3,1.8,-34.8,-301,-436,59,1
-1092,-176,-174,11.6,-9.8,-58.9,-292,-448,53,1
-1165,71,-300,49.9,-34.4,-68.6,-274,-450,45,1
-1495,192,-27,18.9,-63.3,-106.1,-245,-471,18,1
-1746,139,-149,40.3,-85.7,-157.6,-210,-505,-6,1
-1998,665,-561,132.1,-83.3,-189.0,-142,-526,-31,1
-1572,-207,-433,-136.5,-67.8,-217.4,-74,-538,-55,1
-498,-682,-431,119.8,18.0,-104.9,-25,-565,-59,1
-139,1297,-221,287.0,66.9,80.7,-47,-476,-99,1
-354,353,-211,-7.7,142.3,166.1,-117,-443,-97,1
-625,233,1,14.7,164.2,254.5,-189,-415,-80,1
-1472,353,51,-68.9,196.6,314.6,-263,-354,-35,1
-1998,-855,-186,-109.8,169.4,321.3,-330,-270,17,1
-1998,-1437,575,-127.3,111.1,195.6,-349,-207,65,1
-1533,-1998,780,-24.9,6.5,-60.6,-351,-204,80,1
-1996,1793,328,158.4,-100.3,-103.8,-347,-251,50,1
-699,-1512,-436,-240.2,-34.4,-203.9,-336,-346,47,1
-1281,-369,133,163.2,-50.6,-95.9,-312,-365,28,1
-957,460,191,-11.9,-7.6,-58.4,-303,-372,6,1
-1008,-695,-342,10.2,-4.2,-16.8,-308,-388,15,1
-1016,385,78,24.5,-2.6,-15.1,-306,-378,1,1
-1001,-374,-102,23.6,-0.4,-25.2,-301,-377,12,1
-1055,158,-108,14.2,-18.2,-53.1,-292,-388,0,1
-1160,-245,-222,37.9,-40.3,-68.8,-275,-406,8,1
-1446,179,-101,11.9,-72.7,-98.7,-256,-419,-24,1
-1817,138,-230,-8.5,-105.4,-142.3,-218,-453,-41,1
-1998,707,-548,90.7,-124.0,-177.8,-147,-468,-72,1
-1897,426,77,-59.4,-107.0,-212.5,-85,-488,-89,1
-618,-669,-205,9.3,-24.9,-107.1,-23,-528,-83,1
-113,1034,-367,232.9,39.6,79.5,-43,-480,-106,1
-193,272,-349,-55.5,131.8,151.7,-83,-452,-118,1
-625,89,-121,13.7,154.4,247.8,-157,-439,-84,1
-1256,298,-21,-50.1,187.2,301.4,-240,-376,-45,1
-1998,-375,-44,-90.3,194.1,328.9,-316,-313,1,1
-1998,-1583,548,-98.7,135.8,259.4,-357,-242,62,1
-1793,-1998,638,-123.2,24.5,-22.3,-361,-212,94,1
-1168,-526,-126,6.5,-79.3,-147.4,-362,-261,81,1
-831,-869,-1058,-302.4,-33.3,-232.4,-343,-320,64,1
-1214,-953,-235,100.1,-44.7,-117.3,-319,-398,53,1
-973,645,313,72.1,-12.8,-61.3,-304,-403,34,1
-1054,-804,-331,-39.2,2.5,-30.3,-298,-427,43,1
-1044,317,14,97.7,-3.1,-7.5,-304,-410,20,1
-1003,-350,-123,-17.7,-2.0,-28.4,-298,-419,25,1
-978,146,-78,25.4,-15.0,-46.6,-284,-419,24,1
-1179,-275,-208,17.5,-34.9,-63.9,-268,-440,14,1
-1472,200,-154,13.5,-64.0,-95.4,-249,-456,-16,1
-1756,260,-224,-3.0,-97.0,-144.7,-209,-480,-20,1
-1998,633,-756,102.7,-117.6,-181.4,-148,-499,-53,1
-1969,428,-56,-69.9,-101.6,-210.2,-73,-514,-85,1
-605,-779,-211,0.0,-39.4,-136.0,-15,-547,-60,1
-93,926,-511,269.5,35.3,58.2,-21,-502,-109,1
-59,534,-204,-48.9,140.7,154.4,-73,-473,-103,1
-561,60,-81,21.1,162.6,246.9,-153,-448,-91,1
-1294,389,82,-55.4,195.2,304.1,-251,-393,-41,1
-1998,-497,-123,-97.5,189.0,330.6,-320,-327,14,1
-1998,-1738,623,-100.1,135.6,249.3,-353,-249,65,1
-1748,-1998,774,-44.3,37.6,15.6,-372,-220,99,1
-775,93,-1070,-30.6,-75.1,-165.8,-365,-262,84,1
-1373,-482,-513,-320.6,-53.2,-196.9,-348,-325,54,1
-998,-1022,-346,162.4,-46.8,-107.8,-330,-385,60,1
-923,659,231,17.6,-13.6,-65.9,-309,-385,28,1
-1049,-800,-351,1.4,-4.2,-25.1,-306,-417,32,1
-1014,432,26,78.4,-7.4,-13.3,-299,-401,32,1
-975,-342,-103,0.4,-6.8,-30.2,-291,-407,20,1
-987,80,-96,14.7,-13.2,-45.5,-287,-418,14,1
-1186,-303,-134,29.0,-30.6,-60.2,-280,-424,6,1
-1475,282,-273,23.5,-63.0,-95.3,-260,-440,-18,1
-1776,239,-164,3.3,-104.0,-146.6,-209,-475,-30,1
-1998,908,-791,103.1,-125.2,-184.1,-150,-484,-73,1
-1810,73,-238,-135.6,-113.8,-218.1,-80,-518,-70,1
-667,-951,-229,23.5,-35.7,-112.5,-18,-551,-59,1
-43,1152,-351,241.3,26.6,79.8,-28,-499,-105,1
-137,272,-357,-72.1,115.0,160.4,-83,-482,-98,1
-562,26,-135,9.2,136.5,260.6,-168,-461,-76,1
-1310,350,-3,-65.1,187.4,321.5,-260,-397,-39,1
-1998,-595,-168,-116.4,177.3,311.5,-321,-338,9,1
-1880,-1850,360,-71.9,128.9,213.3,-356,-270,64,1
-1518,-1998,858,-27.3,33.0,-18.4,-378,-244,100,1
-1584,984,-565,-4.9,-84.0,-149.5,-361,-290,88,1
-724,-793,-1141,-329.8,-28.1,-230.3,-347,-362,84,1
-1114,-947,-185,114.5,-50.6,-107.9,-317,-416,58,1
-974,672,406,49.9,-8.8,-56.4,-301,-418,38,1
-1034,-818,-403,23.3,3.2,-14.3,-304,-438,50,1
-1006,338,-3,76.2,-3.0,-13.3,-296,-424,34,1
-1006,-341,-81,-0.5,-2.6,-33.4,-286,-430,45,1
-1031,46,-139,25.6,-17.5,-49.5,-284,-446,35,1
-1189,-104,-218,39.6,-40.3,-70.7,-261,-443,25,1
-1497,198,-162,11.0,-70.3,-107.3,-244,-473,-1,1
-1873,341,-264,10.2,-107.0,-155.6,-177,-506,-27,1
-1998,1060,-767,128.8,-111.5,-191.4,-115,-508,-70,1
-1729,-270,-711,-185.9,-80.9,-212.8,-32,-561,-46,1
-587,-891,-319,100.1,14.8,-76.5,-3,-549,-74,1
176,1250,72,211.6,71.3,101.3,-32,-483,-112,1
-356,150,-310,-32.4,155.3,189.2,-93,-464,-106,1
-710,309,16,10.5,184.1,265.3,-191,-426,-78,1
-1799,281,11,-82.0,216.0,320.3,-286,-370,-11,1
-1998,-1038,-142,-92.7,177.3,311.6,-347,-288,52,1
-1988,-1955,483,-128.6,126.0,191.6,-360,-237,91,1
