X(mg),Y(mg),Z(mg),X(dps),Y(dps),Z(dps),X(mGa),Y(mGa),Z(mGa),Output
-996,-34,-80,0.6,-2.1,1.0,-290,-175,43,0
-997,-34,-80,0.1,-1.8,0.6,-294,-173,53,0
-998,-21,-77,0.4,-1.6,0.4,-296,-175,47,0
-996,-32,-82,1.2,-1.6,0.3,-301,-168,47,0
-996,-33,-83,0.9,-1.7,0.1,-298,-171,45,0
-995,-36,-82,0.9,-1.6,0.2,-301,-174,44,0
-998,-29,-82,1.6,-1.7,0.5,-298,-176,43,0
-996,-27,-82,1.5,-1.9,0.5,-301,-174,40,0
-998,-36,-83,0.6,-1.8,0.4,-293,-179,46,0
-994,-33,-78,0.7,-2.1,0.1,-295,-181,46,0
-996,-32,-81,1.2,-1.8,0.6,-299,-176,46,0
-996,-31,-79,1.5,-1.8,0.7,-304,-174,45,0
-996,-32,-80,1.6,-1.6,1.0,-302,-178,42,0
-997,-23,-78,0.9,-1.6,0.9,-294,-174,52,0
-995,-34,-80,1.6,-1.4,1.3,-303,-168,53,0
-998,-18,-80,1.5,-1.6,0.9,-303,-168,49,0
-998,-29,-80,1.2,-1.6,0.7,-305,-176,43,0
-998,-24,-80,1.0,-1.8,0.5,-294,-174,47,0
-998,-33,-81,0.4,-1.8,0.0,-301,-174,47,0
-997,-28,-82,1.6,-2.0,0.1,-300,-175,53,0
-997,-32,-75,0.7,-2.1,-0.2,-300,-175,24,0
-996,-34,-80,1.1,-1.9,0.2,-300,-172,41,0
-997,-26,-79,1.1,-1.8,0.2,-292,-176,39,0
-996,-31,-80,1.4,-1.8,0.4,-296,-173,50,0
-995,-39,-81,0.6,-1.6,0.5,-297,-172,41,0
-996,-31,-81,0.2,-1.6,0.4,-303,-175,46,0
-997,-27,-80,1.1,-1.6,0.7,-299,-177,52,0
-997,-33,-82,1.1,-1.6,0.6,-308,-176,42,0
-998,-26,-81,0.9,-1.6,0.4,-300,-179,39,0
-996,-34,-78,1.0,-1.4,0.4,-301,-179,43,0
-997,-31,-82,0.9,-1.4,0.6,-297,-171,38,0
-996,-26,-79,1.3,-1.5,0.8,-298,-167,36,0
-995,-31,-82,1.6,-1.5,0.9,-299,-173,42,0
-994,-32,-81,1.6,-1.5,1.0,-299,-174,36,0
-997,-28,-81,2.0,-1.6,0.9,-296,-177,51,0
-995,-26,-84,2.1,-1.7,0.7,-291,-175,39,0
-995,-20,-85,1.4,-1.8,0.5,-296,-178,49,0
-998,-33,-81,1.0,-1.8,0.2,-298,-174,47,0
-998,-24,-84,0.2,-2.0,0.3,-292,-175,41,0
-995,-30,-83,0.4,-1.9,0.1,-290,-177,47,0
-996,-33,-81,0.7,-1.8,0.2,-300,-182,48,0
-997,-27,-82,1.1,-1.7,0.3,-297,-177,56,0
-997,-30,-80,1.6,-1.6,0.5,-296,-171,53,0
-997,-26,-80,0.5,-1.7,0.5,-300,-181,59,0
-996,-28,-81,0.7,-1.8,0.4,-307,-176,59,0
-997,-26,-78,0.9,-1.8,0.7,-295,-174,44,0
-996,-33,-82,0.5,-1.9,0.4,-297,-174,46,0
-998,-27,-76,1.4,-2.0,0.4,-301,-172,35,0
-997,-27,-83,0.4,-2.1,0.4,-292,-170,42,0
-997,-33,-77,1.2,-2.5,0.0,-295,-178,48,0
-997,-30,-79,1.9,-1.9,0.2,-297,-173,49,0
-997,-27,-80,2.3,-2.0,0.2,-303,-174,40,0
-995,-36,-81,1.6,-2.1,0.4,-296,-180,43,0
-998,-27,-81,1.4,-2.2,0.4,-301,-176,43,0
-997,-26,-79,0.6,-2.2,0.2,-301,-169,42,0
-998,-28,-77,0.8,-2.3,0.2,-293,-172,43,0
-998,-27,-74,0.8,-2.3,0.0,-299,-171,41,0
-1000,-26,-73,-0.9,-1.9,-0.2,-301,-168,40,0
-996,-31,-75,1.1,-2.1,0.2,-295,-177,47,0
-995,-39,-78,0.1,-2.1,0.0,-305,-176,50,0
-997,-28,-73,0.9,-1.9,0.1,-299,-178,42,0
-996,-34,-76,1.5,-1.8,0.4,-295,-173,45,0
-997,-35,-74,1.2,-1.7,0.4,-303,-171,38,0
-996,-28,-74,1.2,-1.7,0.3,-308,-170,53,0
-998,-31,-75,1.4,-1.5,0.7,-295,-174,37,0
-997,-33,-76,1.9,-1.6,0.8,-298,-170,48,0
-1000,-27,-75,0.6,-1.5,0.5,-298,-171,44,0
-998,-27,-77,1.0,-1.6,0.6,-303,-169,40,0
-998,-29,-76,0.7,-1.7,0.3,-306,-163,38,0
-996,-37,-78,0.9,-1.6,0.5,-298,-172,31,0
-997,-32,-74,0.9,-1.6,0.6,-299,-181,37,0
-997,-27,-77,1.4,-1.8,0.5,-298,-181,36,0
-997,-31,-75,1.2,-1.8,0.3,-298,-177,41,0
-997,-30,-75,0.6,-1.7,0.0,-299,-173,42,0
-998,-30,-74,0.9,-1.7,0.2,-301,-179,37,0
-996,-32,-76,1.2,-1.6,0.7,-294,-181,40,0
-997,-31,-73,1.1,-1.6,0.4,-292,-186,50,0
-999,-35,-76,0.9,-1.6,0.6,-305,-176,51,0
-998,-31,-79,1.0,-1.6,0.7,-294,-178,50,0
-996,-33,-73,1.1,-1.8,0.4,-300,-176,46,0
-998,-31,-78,1.1,-1.6,0.6,-295,-172,48,0
-998,-30,-75,1.4,-1.8,0.4,-298,-176,41,0
-995,-33,-77,1.6,-1.8,0.5,-303,-174,48,0
-998,-29,-75,1.4,-1.8,0.4,-302,-185,27,0
-998,-31,-76,1.4,-1.9,0.4,-298,-176,51,0
-997,-34,-76,1.1,-2.0,0.3,-302,-175,38,0
-999,-29,-74,1.4,-1.9,0.5,-290,-187,50,0
-997,-30,-77,1.3,-2.0,0.4,-299,-174,35,0
-999,-29,-73,1.4,-2.1,0.4,-307,-174,49,0
-996,-35,-73,1.1,-1.8,0.5,-293,-176,31,0
-998,-37,-74,0.7,-1.8,0.4,-300,-175,41,0
-996,-27,-74,0.9,-1.6,0.8,-293,-170,40,0
-997,-33,-77,1.0,-1.7,0.5,-295,-173,44,0
-997,-31,-76,0.4,-1.6,0.4,-299,-171,37,0
-998,-30,-73,1.4,-1.7,0.4,-304,-174,34,0
-998,-34,-75,0.7,-1.8,0.0,-297,-174,36,0
-997,-26,-74,1.1,-1.7,0.2,-300,-176,48,0
-995,-34,-74,1.1,-1.8,0.0,-299,-175,44,0
-996,-37,-75,0.7,-1.9,-0.1,-302,-169,33,0
-999,-30,-74,1.0,-2.1,-0.2,-297,-171,49,0
-997,-38,-76,1.1,-2.0,-0.2,-304,-177,36,0
-996,-36,-73,1.0,-2.0,-0.3,-298,-172,50,0
-998,-36,-73,0.4,-2.0,-0.2,-289,-169,32,0
-998,-27,-71,1.7,-2.0,0.0,-299,-175,37,0
-997,-40,-76,0.9,-2.0,-0.4,-298,-179,49,0
-999,-35,-69,-0.4,-1.8,-0.4,-300,-174,38,0
-995,-41,-75,-0.2,-2.1,-0.4,-302,-174,43,0
-997,-33,-66,0.9,-2.1,-0.2,-306,-176,45,0
-997,-36,-71,0.2,-1.9,-0.7,-300,-178,37,0
-996,-37,-71,1.0,-1.8,0.0,-301,-174,40,0
-999,-38,-69,0.5,-2.0,-0.3,-294,-172,40,0
-996,-31,-71,1.3,-1.8,-0.2,-304,-166,46,0
-998,-44,-70,0.7,-1.6,-0.2,-299,-173,48,0
-997,-49,-73,1.5,-1.4,0.2,-295,-171,44,0
-997,-41,-72,0.9,-1.5,0.4,-302,-167,42,0
-999,-42,-72,1.1,-1.6,0.4,-297,-168,34,0
-997,-44,-70,1.0,-1.6,0.4,-305,-177,40,0
-1000,-40,-75,1.3,-1.6,0.5,-291,-174,46,0
-998,-44,-74,1.1,-2.1,0.2,-295,-171,38,0
-1000,-38,-69,1.4,-2.0,0.2,-294,-170,41,0
-997,-45,-74,1.3,-2.1,0.1,-293,-176,32,0
-997,-44,-71,0.7,-2.1,0.0,-296,-175,42,0
-997,-45,-72,1.2,-2.2,0.2,-303,-170,44,0
-998,-44,-70,0.9,-2.2,0.4,-305,-182,49,0
-999,-44,-70,1.7,-2.4,0.8,-295,-174,47,0
-997,-47,-67,0.9,-2.2,0.6,-299,-173,34,0
-998,-35,-66,2.1,-2.0,0.8,-297,-181,40,0
-998,-53,-68,1.6,-1.6,1.4,-288,-179,37,0
-996,-43,-70,1.5,-1.6,1.4,-293,-174,39,0
-998,-34,-70,1.5,-1.9,1.1,-300,-178,40,0
-997,-43,-69,1.1,-2.1,0.7,-297,-183,44,0
-998,-39,-67,0.4,-2.0,0.8,-301,-176,44,0
-998,-42,-69,1.0,-1.8,1.0,-304,-183,41,0
-997,-40,-66,0.7,-1.6,0.9,-308,-176,40,0
-998,-39,-68,0.7,-1.3,1.1,-294,-174,43,0
-998,-38,-68,1.1,-1.4,1.0,-299,-174,25,0
-998,-34,-68,1.1,-1.3,0.8,-302,-171,38,0
-998,-39,-67,0.8,-1.3,0.6,-301,-174,45,0
-998,-38,-72,1.1,-1.3,0.7,-296,-171,45,0
-998,-32,-70,1.4,-1.1,0.9,-294,-181,40,0
-998,-41,-72,1.2,-1.4,0.6,-300,-175,40,0
-996,-35,-71,1.3,-1.4,0.7,-293,-180,52,0
-998,-38,-70,1.0,-1.4,0.2,-296,-172,33,0
-999,-34,-73,1.1,-1.4,0.2,-299,-171,48,0
-997,-43,-71,1.4,-1.3,0.4,-291,-174,44,0
-997,-41,-72,0.9,-1.4,0.4,-294,-179,48,0
-998,-27,-71,1.6,-1.5,0.2,-288,-176,36,0
-996,-46,-73,1.0,-1.6,0.1,-295,-174,43,0
-999,-29,-73,0.9,-1.6,0.2,-294,-167,43,0
-998,-44,-71,0.8,-1.7,0.0,-297,-171,45,0
-998,-38,-75,1.1,-1.6,0.4,-305,-174,49,0
-997,-35,-72,1.1,-1.9,0.1,-305,-169,39,0
-998,-42,-74,0.9,-1.7,0.5,-295,-170,39,0
-999,-38,-73,0.7,-1.9,0.3,-294,-175,47,0
-998,-31,-73,0.9,-1.8,0.3,-293,-173,41,0
-998,-39,-69,2.0,-2.1,0.7,-292,-170,37,0
-997,-39,-71,0.3,-2.0,0.2,-294,-176,36,0
-996,-37,-69,1.6,-2.1,0.5,-295,-174,48,0
-997,-42,-70,0.8,-1.9,0.3,-294,-177,47,0
-998,-36,-71,1.0,-1.9,0.4,-291,-174,31,0
-998,-36,-71,1.6,-1.8,0.9,-307,-167,43,0
-998,-39,-70,1.3,-2.2,0.4,-295,-171,40,0
-998,-36,-69,0.9,-1.9,0.4,-297,-174,44,0
-998,-34,-71,1.5,-1.9,0.4,-292,-176,40,0
-996,-41,-68,0.9,-2.0,0.2,-299,-176,47,0
-997,-35,-70,1.1,-1.8,0.4,-295,-172,39,0
-996,-40,-69,1.2,-1.8,0.4,-298,-172,50,0
-999,-38,-68,0.7,-1.6,0.2,-293,-182,36,0
-997,-38,-71,1.1,-1.8,0.4,-299,-172,41,0
-998,-37,-70,1.1,-1.8,0.2,-301,-173,44,0
-998,-39,-68,1.4,-1.7,0.4,-293,-177,44,0
-997,-41,-70,1.0,-1.6,0.2,-294,-176,41,0
-997,-37,-69,1.4,-1.6,0.4,-298,-183,46,0
-997,-40,-70,1.0,-1.6,0.1,-292,-183,40,0
-998,-33,-68,0.0,-1.6,-0.2,-295,-179,44,0
-998,-40,-70,0.9,-1.5,0.0,-292,-180,49,0
-997,-40,-71,0.3,-1.6,-0.2,-301,-178,45,0
-999,-41,-72,0.6,-1.9,-0.4,-290,-171,45,0
-997,-42,-69,0.6,-1.9,-0.3,-294,-179,57,0
-997,-40,-71,0.8,-2.0,-0.3,-293,-174,45,0
-996,-40,-68,-0.2,-1.8,-0.5,-296,-177,43,0
-998,-46,-72,0.4,-1.3,0.2,-301,-179,48,0
-998,-51,-72,1.7,-1.7,0.3,-287,-180,48,0
-1000,-40,-72,0.7,-2.0,-0.2,-299,-172,42,0
-996,-50,-69,1.6,-1.8,0.4,-304,-176,40,0
-999,-44,-70,1.8,-1.8,0.9,-296,-181,52,0
-998,-38,-68,1.8,-1.8,0.7,-294,-178,41,0
-998,-50,-73,1.4,-1.6,1.1,-296,-178,43,0
-999,-38,-68,1.1,-1.8,1.0,-289,-171,52,0
-999,-41,-72,0.9,-2.2,0.5,-295,-182,53,0
-997,-42,-66,0.6,-2.2,0.3,-293,-180,49,0
-999,-42,-70,1.0,-2.3,0.6,-296,-176,40,0
-998,-50,-66,0.5,-2.3,0.3,-301,-168,41,0
-999,-48,-68,0.8,-2.0,0.4,-293,-172,45,0
-997,-42,-67,1.1,-2.1,0.4,-295,-174,48,0
-998,-45,-68,0.5,-2.0,0.3,-293,-179,40,0
-998,-42,-64,0.9,-1.9,0.3,-287,-178,41,0
-996,-51,-64,1.4,-1.6,1.0,-294,-179,36,0
-998,-43,-67,1.5,-1.4,1.0,-297,-178,42,0
-999,-41,-67,1.1,-1.4,0.7,-294,-170,44,0
-997,-40,-65,1.6,-1.8,0.7,-292,-177,40,0
-999,-40,-66,1.1,-1.6,0.4,-290,-178,42,0
-997,-48,-68,0.9,-1.8,0.2,-285,-185,41,0
-998,-41,-68,1.1,-1.6,0.5,-287,-174,39,0
-998,-42,-66,1.4,-1.6,0.4,-292,-177,41,0
-999,-41,-72,0.5,-1.7,0.0,-293,-174,46,0
-997,-47,-64,1.2,-1.6,0.4,-298,-178,40,0
-997,-48,-68,1.1,-1.5,0.4,-289,-180,37,0
-1000,-39,-69,0.7,-1.5,0.2,-295,-183,37,0
-996,-45,-65,1.4,-1.6,0.7,-299,-186,38,0
-998,-41,-67,0.8,-1.4,0.5,-293,-180,44,0
-1001,-38,-70,1.4,-1.6,0.5,-297,-175,38,0
-997,-48,-69,0.6,-1.8,0.2,-295,-174,52,0
-998,-41,-66,0.9,-1.6,0.4,-295,-175,49,0
-996,-40,-68,1.4,-1.6,0.6,-300,-176,55,0
-996,-48,-68,1.2,-1.6,0.5,-298,-177,48,0
-999,-39,-68,1.2,-1.6,0.6,-295,-174,49,0
-998,-46,-69,1.2,-1.7,0.7,-290,-179,55,0
-997,-40,-70,1.2,-1.7,0.6,-303,-176,49,0
-996,-40,-69,1.4,-1.6,0.7,-289,-177,45,0
-999,-43,-68,0.9,-1.8,0.6,-294,-177,52,0
-998,-39,-68,0.6,-1.6,0.5,-291,-179,50,0
-996,-47,-68,0.9,-1.5,0.7,-301,-166,44,0
-997,-42,-69,0.8,-1.8,0.5,-289,-176,49,0
-998,-40,-68,1.0,-1.6,0.7,-292,-178,47,0
-1000,-45,-71,1.0,-1.8,0.5,-294,-172,43,0
-998,-41,-67,1.5,-1.7,0.4,-303,-174,41,0
-997,-40,-69,1.8,-1.7,0.3,-294,-174,49,0
-996,-40,-71,1.5,-1.7,0.4,-301,-175,42,0
-997,-50,-67,1.9,-1.7,0.7,-297,-178,44,0
-999,-42,-73,1.1,-1.6,0.7,-301,-182,44,0
-998,-37,-65,2.1,-1.5,0.9,-295,-180,40,0
-996,-46,-72,0.5,-1.5,0.6,-299,-174,38,0
-998,-36,-68,1.4,-1.6,0.7,-294,-180,45,0
-997,-44,-72,0.7,-1.5,0.5,-293,-172,38,0
-998,-40,-67,1.0,-1.6,0.4,-297,-176,39,0
-997,-39,-68,0.7,-1.7,0.0,-292,-176,43,0
-998,-37,-64,-0.4,-1.4,0.0,-295,-179,46,0
-995,-39,-71,0.8,-1.4,0.4,-294,-175,43,0
-1000,-40,-69,0.7,-1.4,0.1,-294,-178,37,0
-996,-42,-70,0.9,-1.3,0.2,-294,-180,41,0
-998,-38,-71,0.4,-1.5,0.2,-296,-182,42,0
-999,-38,-69,1.1,-1.6,0.2,-296,-173,50,0
-995,-46,-68,0.7,-1.6,0.0,-302,-176,45,0
-996,-42,-72,1.0,-1.4,0.4,-301,-180,31,0
-995,-44,-69,0.8,-1.4,0.2,-290,-179,41,0
-997,-44,-74,0.7,-1.3,0.6,-303,-170,45,0
-998,-39,-71,1.1,-1.8,0.2,-302,-180,47,0
-997,-49,-70,0.7,-1.4,0.4,-299,-179,47,0
-998,-39,-73,1.6,-1.8,0.4,-298,-173,36,0
-997,-47,-68,0.8,-2.0,0.2,-287,-179,60,0
-1000,-39,-71,1.2,-2.0,0.3,-296,-176,39,0
-998,-43,-68,1.2,-2.1,0.1,-290,-174,49,0
-998,-47,-75,1.4,-1.8,0.6,-301,-175,50,0
-996,-47,-69,1.4,-2.0,0.4,-302,-180,44,0
-997,-44,-67,1.9,-1.4,0.9,-299,-176,40,0
-999,-42,-73,1.7,-1.6,0.8,-301,-179,49,0
-997,-41,-72,1.4,-1.8,0.7,-299,-176,47,0
-999,-40,-71,1.1,-2.0,0.4,-293,-178,45,0
-997,-43,-70,0.4,-2.3,0.0,-299,-177,42,0
-995,-45,-69,0.1,-2.7,-0.1,-297,-173,40,0
-997,-45,-69,0.0,-2.7,-0.3,-291,-177,33,0
-996,-50,-65,0.9,-2.5,0.0,-294,-181,51,0
-998,-46,-64,1.3,-2.2,0.2,-297,-181,42,0
-996,-54,-66,0.4,-1.6,0.4,-301,-178,46,0
-998,-45,-70,1.6,-1.5,0.8,-296,-175,49,0
-995,-46,-66,1.5,-1.6,0.7,-301,-179,43,0
-999,-48,-68,1.4,-1.6,0.5,-293,-178,42,0
-998,-39,-69,1.6,-1.7,0.4,-296,-176,36,0
-998,-51,-68,1.9,-1.7,0.6,-296,-173,38,0
-998,-43,-69,1.1,-1.8,0.3,-302,-177,47,0
-997,-44,-67,2.0,-1.8,0.5,-300,-180,42,0
-998,-55,-69,0.1,-1.7,0.3,-302,-171,41,0
-998,-36,-68,0.9,-1.8,0.4,-304,-167,42,0
-998,-45,-65,0.9,-1.9,0.2,-299,-174,37,0
-999,-46,-67,0.8,-1.9,0.2,-296,-169,45,0
-999,-43,-65,0.9,-1.8,0.3,-296,-171,39,0
-996,-52,-66,0.2,-1.9,0.1,-292,-178,44,0
-999,-44,-65,0.8,-1.4,0.6,-297,-182,48,0
-998,-46,-68,1.1,-1.6,0.6,-295,-173,46,0
-997,-48,-65,0.8,-1.5,0.3,-296,-175,32,0
-997,-47,-70,1.4,-1.4,0.8,-294,-178,39,0
-996,-46,-68,0.7,-1.6,0.4,-294,-173,40,0
-999,-43,-65,1.4,-1.6,0.8,-295,-176,30,0
-997,-45,-68,1.2,-1.6,0.7,-292,-170,50,0
-998,-46,-67,1.1,-1.6,0.9,-299,-171,42,0
-999,-44,-66,1.1,-1.6,0.7,-307,-174,47,0
-997,-45,-68,1.4,-1.7,0.9,-301,-178,54,0
-1000,-44,-69,1.1,-1.6,0.7,-293,-180,44,0
-996,-45,-65,0.7,-1.7,0.7,-289,-183,43,0
-999,-45,-71,1.0,-1.5,0.9,-292,-182,48,0
-998,-44,-67,1.3,-1.8,0.5,-294,-178,42,0
-1001,-38,-68,0.8,-1.6,0.5,-300,-178,36,0
-998,-42,-66,0.9,-1.8,0.3,-289,-176,37,0
-997,-47,-66,0.8,-1.7,0.4,-294,-177,48,0
-999,-44,-71,0.6,-1.6,0.4,-292,-177,46,0
-996,-45,-67,1.1,-1.8,0.4,-298,-176,40,0
-998,-45,-68,1.1,-1.5,0.7,-295,-175,46,0
-999,-40,-68,0.8,-1.8,0.2,-290,-169,40,0
-998,-44,-67,0.9,-1.7,0.4,-295,-169,54,0
-999,-43,-71,1.3,-2.0,0.2,-292,-167,55,0
-998,-41,-65,1.0,-1.8,0.2,-298,-174,37,0
-1000,-47,-69,1.2,-1.6,0.4,-298,-173,55,0
-998,-43,-68,0.8,-1.8,0.2,-301,-177,52,0
-998,-43,-67,1.8,-1.7,0.7,-296,-172,49,0
-998,-42,-71,1.3,-1.8,0.5,-298,-180,46,0
-998,-42,-66,1.3,-2.0,0.2,-299,-176,45,0
-1001,-39,-68,1.4,-1.7,0.4,-299,-177,50,0
-997,-49,-67,0.7,-1.9,0.1,-296,-182,52,0
-997,-45,-65,0.8,-1.8,0.3,-291,-174,47,0
-998,-43,-68,1.0,-1.7,0.3,-298,-170,39,0
-998,-45,-66,0.9,-1.7,0.3,-301,-180,36,0
-998,-42,-65,0.9,-1.8,0.2,-288,-174,40,0
-998,-48,-65,0.7,-1.7,0.2,-290,-172,49,0
-998,-44,-70,0.7,-1.8,0.1,-301,-171,44,0
-999,-42,-64,1.1,-1.8,0.4,-300,-172,47,0
-998,-43,-70,0.9,-1.8,0.4,-305,-175,44,0
-999,-47,-66,0.8,-1.8,0.4,-303,-174,42,0
-998,-42,-68,0.9,-1.8,0.4,-298,-176,43,0
-998,-47,-65,1.6,-2.0,0.6,-295,-177,41,0
-998,-48,-69,0.8,-1.8,0.4,-297,-177,43,0
-998,-41,-64,1.6,-2.2,0.3,-299,-187,52,0
-999,-50,-67,1.2,-1.8,0.4,-298,-183,50,0
-999,-42,-65,0.9,-2.0,0.0,-294,-177,52,0
-997,-48,-63,1.1,-1.9,0.2,-294,-180,44,0
-998,-44,-64,1.2,-1.8,0.4,-289,-172,51,0
-997,-50,-64,0.7,-1.8,0.2,-295,-171,49,0
-999,-41,-64,1.3,-1.8,0.3,-291,-176,42,0
-996,-48,-65,1.1,-1.8,0.3,-302,-175,43,0
-997,-38,-64,1.2,-1.6,0.3,-299,-179,45,0
-998,-48,-67,1.2,-1.6,0.4,-305,-176,32,0
-998,-51,-66,1.1,-1.7,0.4,-297,-180,47,0
-997,-45,-65,1.1,-1.7,0.3,-302,-176,41,0
-997,-51,-65,0.7,-1.7,0.3,-299,-171,42,0
-998,-49,-66,0.7,-1.4,0.7,-297,-174,47,0
-998,-46,-69,1.1,-1.8,0.4,-300,-174,39,0
-996,-48,-64,1.0,-1.9,0.2,-292,-171,51,0
-998,-47,-64,1.1,-1.8,0.4,-305,-172,36,0
-998,-48,-64,1.1,-1.7,0.5,-299,-179,49,0
-998,-49,-66,1.1,-1.7,0.6,-294,-180,39,0
-999,-44,-64,1.1,-1.8,0.4,-296,-176,49,0
-999,-44,-66,0.9,-1.8,0.0,-303,-181,44,0
-997,-45,-63,1.3,-1.8,0.3,-292,-181,45,0
-998,-51,-65,0.7,-1.8,0.1,-305,-175,39,0
-999,-47,-65,1.1,-1.8,0.3,-296,-171,41,0
-998,-52,-66,0.6,-1.8,0.2,-302,-172,43,0
-998,-41,-60,0.4,-1.7,0.0,-302,-175,53,0
-998,-45,-64,1.4,-1.8,0.3,-295,-182,41,0
-998,-52,-64,0.6,-1.5,0.2,-301,-181,52,0
-998,-49,-66,0.7,-1.8,0.2,-294,-179,26,0
-998,-50,-63,1.1,-1.8,0.2,-288,-175,37,0
-998,-52,-66,0.7,-1.9,0.1,-293,-178,36,0
-997,-51,-63,0.6,-1.8,0.0,-298,-178,42,0
-997,-48,-63,0.9,-1.6,0.2,-300,-170,44,0
-999,-51,-66,1.0,-1.7,0.3,-294,-176,43,0
-998,-48,-63,0.8,-1.6,0.3,-299,-183,48,0
-998,-52,-65,1.1,-1.8,0.3,-294,-170,34,0
-997,-50,-64,0.9,-1.8,0.2,-292,-176,35,0
-997,-51,-64,1.3,-2.0,0.2,-300,-177,49,0
-1001,-48,-66,1.0,-1.9,0.0,-298,-176,52,0
-997,-51,-63,0.7,-2.3,-0.3,-297,-177,46,0
-998,-57,-59,0.9,-2.3,-0.3,-296,-180,44,0
-996,-59,-64,1.1,-1.9,0.0,-301,-182,45,0
-998,-52,-62,1.1,-1.5,0.5,-292,-181,53,0
-998,-49,-63,1.2,-1.6,0.4,-294,-175,46,0
-998,-54,-62,1.1,-1.8,0.5,-296,-179,40,0
-998,-50,-61,0.6,-1.7,0.4,-295,-178,39,0
-996,-55,-63,0.9,-1.8,0.6,-295,-180,49,0
-996,-53,-63,0.7,-1.8,0.5,-289,-179,43,0
-997,-53,-62,1.1,-1.8,0.5,-292,-180,41,0
-999,-54,-64,1.4,-1.8,0.5,-301,-178,48,0
-997,-54,-59,1.1,-1.9,0.4,-293,-181,41,0
-998,-52,-66,1.2,-1.7,0.7,-296,-181,34,0
-999,-45,-61,1.4,-1.8,0.6,-299,-175,38,0
-998,-54,-63,1.4,-1.8,0.6,-300,-176,44,0
-999,-52,-59,1.7,-1.7,0.8,-299,-181,52,0
-997,-54,-64,0.9,-1.4,0.8,-300,-181,44,0
-998,-47,-61,1.4,-1.8,0.7,-297,-172,43,0
-997,-58,-63,0.8,-1.7,0.7,-302,-177,32,0
-996,-50,-61,0.8,-1.6,0.8,-300,-176,51,0
-997,-43,-61,1.6,-1.6,0.7,-292,-177,38,0
-998,-53,-61,1.6,-1.6,0.7,-294,-178,34,0
-1000,-44,-63,0.4,-1.6,0.0,-295,-177,29,0
-997,-48,-59,1.4,-1.4,0.7,-297,-176,35,0
-998,-53,-67,1.2,-1.4,0.6,-292,-179,37,0
-999,-42,-62,0.3,-1.5,0.0,-290,-178,38,0
-997,-52,-65,0.9,-1.2,0.8,-293,-181,40,0
-999,-46,-65,1.1,-1.6,0.6,-296,-183,41,0
-997,-54,-63,1.1,-1.6,0.6,-287,-178,37,0
-996,-47,-65,0.9,-1.6,0.5,-291,-183,44,0
-997,-50,-62,1.1,-1.8,0.3,-294,-175,27,0
-997,-54,-65,1.3,-1.6,0.8,-303,-181,54,0
-1000,-49,-64,0.5,-1.8,0.4,-292,-181,43,0
-997,-51,-62,1.1,-1.7,0.6,-293,-174,44,0
-999,-53,-65,1.1,-1.7,0.7,-297,-177,50,0
-999,-46,-64,0.8,-1.8,0.4,-298,-178,43,0
-997,-50,-65,1.2,-1.7,0.6,-304,-179,44,0
-999,-47,-67,1.1,-1.8,0.6,-295,-183,41,0
-998,-48,-63,1.4,-1.6,0.7,-303,-165,44,0
-999,-48,-66,1.0,-1.7,0.5,-294,-178,41,0
-998,-46,-64,1.4,-1.7,0.7,-300,-181,45,0
-998,-51,-64,1.2,-1.9,0.5,-287,-178,45,0
-998,-48,-64,0.9,-1.9,0.5,-297,-175,42,0
-997,-46,-64,1.0,-1.8,0.4,-294,-177,35,0
-998,-49,-63,0.7,-1.8,0.2,-293,-177,41,0
-997,-49,-63,1.3,-1.6,0.6,-303,-178,31,0
-998,-49,-64,1.6,-1.8,0.6,-294,-178,36,0
-999,-46,-61,1.1,-1.8,0.5,-297,-174,44,0
-998,-46,-64,1.1,-1.9,0.3,-287,-181,36,0
-997,-51,-63,1.1,-1.9,0.2,-292,-178,40,0
-998,-49,-64,1.0,-1.9,0.2,-292,-176,42,0
-998,-46,-61,1.6,-1.8,0.4,-284,-183,45,0
-999,-54,-65,0.9,-1.6,0.5,-292,-180,41,0
-998,-45,-61,1.5,-1.6,0.5,-295,-180,37,0
-999,-50,-64,1.1,-1.6,0.4,-290,-183,37,0
-998,-47,-61,0.9,-1.8,0.2,-296,-178,39,0
-998,-48,-64,1.1,-1.8,0.2,-292,-181,44,0
-998,-49,-63,0.6,-1.8,0.1,-288,-181,43,0
-1000,-51,-64,0.7,-1.8,0.1,-295,-176,39,0
-999,-49,-62,0.9,-1.7,0.2,-293,-187,32,0
-1000,-49,-65,0.9,-1.7,0.1,-291,-183,33,0
-998,-54,-63,1.2,-1.8,0.2,-294,-185,38,0
-998,-48,-64,1.2,-1.7,0.3,-297,-178,36,0
-999,-54,-62,0.8,-1.9,0.1,-294,-183,31,0
-995,-52,-62,0.9,-1.8,0.2,-293,-183,33,0
-999,-50,-64,0.7,-1.7,0.0,-294,-189,31,0
-996,-55,-62,1.3,-1.8,0.2,-295,-190,38,0
-996,-55,-62,0.9,-1.7,0.3,-294,-182,36,0
-998,-52,-62,0.8,-1.8,0.2,-288,-183,35,0
-998,-53,-62,1.1,-1.7,0.2,-298,-184,38,0
-998,-50,-62,0.9,-1.8,0.1,-297,-176,41,0
-999,-50,-61,1.0,-1.7,0.2,-295,-183,33,0
-1000,-53,-61,1.2,-1.8,0.2,-295,-181,40,0
-999,-52,-63,1.0,-1.8,0.2,-297,-183,31,0
