X(mg),Y(mg),Z(mg),X(dps),Y(dps),Z(dps),X(mGa),Y(mGa),Z(mGa),Output
-992,43,-99,1.4,-1.8,0.5,-298,-242,26,1
-992,38,-99,1.3,-1.8,0.4,-302,-243,23,1
-993,42,-99,1.0,-2.0,0.4,-309,-253,22,1
-991,39,-102,1.4,-2.0,0.2,-309,-244,18,1
-992,44,-97,0.4,-1.8,0.4,-301,-259,17,1
-991,38,-99,1.8,-1.8,0.5,-302,-248,20,1
-990,43,-98,1.1,-1.8,0.5,-299,-255,17,1
-992,40,-98,1.4,-1.8,0.4,-302,-252,27,1
-994,40,-100,1.2,-1.8,0.4,-310,-254,13,1
-993,40,-100,1.1,-1.8,0.4,-310,-249,33,1
-992,43,-99,1.3,-1.8,0.4,-304,-254,22,1
-992,39,-100,1.5,-1.8,0.3,-303,-255,15,1
-991,44,-97,0.8,-1.6,0.3,-299,-252,25,1
-991,38,-101,2.2,-1.9,0.4,-306,-248,31,1
-991,40,-100,0.5,-2.1,0.5,-308,-242,19,1
-995,38,-100,1.6,-1.9,0.5,-297,-247,15,1
-992,44,-98,0.9,-1.7,0.3,-304,-251,21,1
-991,40,-100,0.6,-1.6,0.4,-304,-249,14,1
-993,38,-101,1.6,-2.0,0.6,-304,-247,22,1
-992,40,-101,0.5,-2.1,0.5,-305,-252,29,1
-993,38,-101,1.1,-2.1,0.4,-303,-254,33,1
-990,41,-98,0.9,-1.8,0.5,-300,-249,18,1
-992,40,-99,1.5,-1.4,0.2,-307,-247,26,1
-991,42,-99,0.9,-1.6,0.3,-305,-246,14,1
-992,40,-101,1.8,-1.9,0.5,-299,-250,25,1
-992,38,-102,0.5,-1.8,0.4,-303,-242,20,1
-992,43,-97,1.4,-1.8,0.4,-297,-248,22,1
-993,38,-100,0.6,-1.9,0.4,-311,-259,17,1
-994,38,-101,1.1,-1.9,0.4,-307,-256,26,1
-992,43,-101,1.1,-1.9,0.5,-305,-247,29,1
-990,39,-100,1.0,-1.8,0.4,-308,-248,20,1
-992,44,-99,1.1,-1.8,0.4,-311,-246,26,1
-992,40,-101,1.2,-2.0,0.6,-303,-252,27,1
-991,39,-101,1.4,-1.8,0.3,-301,-244,23,1
-990,40,-99,1.1,-1.6,0.3,-308,-247,33,1
-992,40,-98,1.1,-1.7,0.4,-291,-249,18,1
-993,36,-102,1.1,-1.8,0.4,-303,-252,23,1
-993,42,-99,1.1,-1.8,0.3,-303,-253,21,1
-992,41,-102,1.8,-1.9,0.4,-306,-249,33,1
-991,40,-99,0.8,-1.7,0.4,-303,-243,29,1
-992,38,-98,1.0,-1.6,0.3,-306,-252,23,1
-992,42,-100,1.6,-1.8,0.4,-305,-245,16,1
-990,39,-102,0.9,-1.8,0.4,-303,-253,12,1
-992,37,-103,1.2,-1.8,0.4,-307,-251,25,1
-993,41,-99,1.5,-1.8,0.4,-304,-254,20,1
-991,40,-100,0.7,-1.8,0.3,-308,-246,16,1
-993,36,-103,1.7,-1.8,0.4,-300,-258,21,1
-993,44,-98,0.9,-1.8,0.4,-304,-242,28,1
-992,35,-103,0.8,-1.7,0.3,-303,-249,22,1
-993,43,-100,1.5,-1.7,0.3,-303,-240,18,1
-992,40,-100,1.7,-1.7,0.4,-310,-250,15,1
-991,39,-101,0.9,-1.8,0.3,-303,-250,25,1
-991,34,-103,2.3,-1.7,0.5,-301,-248,26,1
-993,43,-99,1.1,-1.6,0.2,-310,-247,25,1
-992,36,-102,2.2,-1.5,0.3,-308,-251,17,1
-993,40,-102,1.7,-1.6,0.2,-306,-252,24,1
-992,39,-104,2.3,-1.8,0.4,-305,-250,24,1
-995,35,-102,1.4,-1.6,0.3,-301,-244,22,1
-992,36,-103,2.0,-1.6,0.6,-302,-252,16,1
-990,34,-104,1.4,-1.6,0.7,-303,-245,9,1
-991,37,-104,1.9,-1.8,0.7,-305,-243,15,1
-993,41,-104,2.1,-1.9,0.5,-303,-253,26,1
-991,41,-102,-0.7,-2.1,0.7,-306,-249,22,1
-993,36,-100,2.0,-1.8,0.5,-310,-243,10,1
-991,41,-106,0.1,-2.2,0.9,-301,-250,20,1
-993,37,-101,3.3,-1.8,1.3,-298,-241,24,1
-990,36,-108,3.0,-1.7,1.8,-305,-246,22,1
-992,40,-108,5.3,-1.8,0.9,-310,-240,22,1
-992,27,-101,6.3,-1.1,-0.4,-308,-250,23,1
-996,39,-103,6.1,-1.3,0.4,-303,-239,16,1
-998,18,-102,7.0,-1.4,-0.8,-310,-242,23,1
-993,53,-99,5.5,-1.3,-1.1,-305,-252,31,1
-999,16,-108,6.4,-0.9,-1.4,-309,-247,15,1
-994,19,-117,8.6,-1.2,-1.6,-306,-244,21,1
-998,27,-97,14.5,-1.7,-1.4,-304,-238,14,1
-987,9,-105,15.1,-1.7,-1.7,-301,-245,22,1
-1006,21,-103,18.6,-1.5,-0.7,-301,-235,25,1
-983,51,-107,13.6,-0.5,-1.4,-304,-233,33,1
-1002,-20,-130,27.5,-2.3,0.7,-301,-226,31,1
-994,7,-121,51.9,-5.1,2.3,-297,-228,32,1
-996,54,-68,7.4,1.0,-1.8,-306,-216,32,1
-928,97,-138,-0.6,1.0,-1.0,-295,-224,44,1
-971,40,-125,4.2,-0.2,2.3,-306,-223,28,1
-985,2,-111,6.5,-1.4,-0.6,-309,-226,33,1
-998,-27,-147,-0.3,-0.9,0.7,-303,-227,32,1
-983,37,-98,5.6,-0.2,0.0,-309,-223,30,1
-995,-28,-142,2.6,-1.9,1.5,-292,-219,23,1
-981,79,-108,-4.2,-0.1,0.2,-306,-216,33,1
-1002,-67,-121,6.5,-3.0,2.3,-306,-224,32,1
-978,79,-104,-13.8,-0.8,2.1,-299,-219,34,1
-1032,-68,-122,16.8,-3.0,1.1,-301,-216,41,1
-984,12,-118,-6.8,-3.0,-0.6,-304,-218,32,1
-1001,27,-89,-2.1,-0.7,-1.4,-303,-215,41,1
-972,-45,-174,8.8,-0.4,-2.6,-308,-221,32,1
-1002,13,-91,5.3,0.7,-3.9,-308,-222,45,1
-983,31,-129,-0.2,0.9,-3.3,-315,-219,30,1
-986,-38,-146,7.4,-0.2,-1.3,-308,-224,34,1
-989,13,-123,-0.7,-0.9,-0.5,-305,-229,28,1
-991,-19,-137,2.5,-2.3,0.9,-310,-219,31,1
-989,-14,-137,1.6,-2.7,1.1,-312,-230,38,1
-991,1,-124,0.0,-2.3,0.7,-309,-224,35,1
-989,-9,-128,1.1,-2.1,0.6,-306,-227,33,1
-987,-1,-126,0.9,-2.1,0.9,-310,-219,43,1
-990,-8,-129,1.0,-2.3,1.0,-308,-223,30,1
-993,-16,-130,0.4,-2.1,0.9,-306,-224,39,1
-991,-5,-122,0.2,-2.1,0.6,-308,-222,39,1
-990,-10,-130,0.8,-1.8,0.3,-305,-220,44,1
-987,-3,-122,0.4,-1.8,0.3,-310,-231,38,1
-988,-1,-127,1.1,-2.1,0.7,-310,-223,47,1
-990,-14,-128,-0.8,-2.1,0.9,-309,-224,43,1
-991,-10,-127,0.6,-2.3,0.8,-306,-229,43,1
-990,0,-122,0.0,-2.0,0.6,-312,-227,40,1
-991,-9,-127,1.2,-2.1,0.6,-307,-218,36,1
-989,-1,-126,0.4,-2.3,0.7,-313,-222,30,1
-989,2,-123,1.0,-2.1,0.9,-309,-232,43,1
-991,-10,-124,0.9,-2.1,0.6,-310,-221,38,1
-986,1,-120,0.4,-1.8,0.7,-314,-218,34,1
-991,-6,-127,1.7,-1.8,0.4,-310,-216,34,1
-989,0,-122,0.1,-2.0,0.5,-311,-229,32,1
-989,-6,-126,1.3,-2.1,0.7,-307,-224,44,1
-988,2,-123,0.0,-2.1,0.7,-301,-219,39,1
-990,1,-122,0.9,-2.2,0.9,-303,-219,36,1
-988,-2,-125,0.6,-2.2,0.9,-307,-217,30,1
-989,0,-122,0.9,-2.1,0.7,-309,-222,39,1
-990,-4,-123,0.6,-1.9,0.5,-304,-218,37,1
-990,2,-122,1.3,-1.8,0.4,-310,-215,44,1
-991,-2,-121,1.1,-1.7,0.3,-302,-228,41,1
-987,-1,-121,1.1,-1.5,0.2,-308,-221,40,1
-990,-11,-122,0.4,-1.8,0.2,-319,-221,37,1
-991,2,-122,1.4,-1.9,0.4,-307,-221,45,1
-990,-1,-124,0.2,-1.8,0.2,-310,-224,38,1
-990,-5,-122,1.6,-1.8,0.5,-302,-220,45,1
-988,-3,-122,0.9,-1.6,0.3,-309,-228,34,1
-990,4,-122,1.6,-1.6,0.6,-305,-223,32,1
-989,-11,-129,0.6,-2.1,0.4,-306,-226,32,1
-989,5,-124,1.1,-2.0,0.5,-300,-231,45,1
-989,-9,-124,1.1,-2.0,0.6,-308,-222,36,1
-990,3,-122,0.7,-1.8,0.4,-297,-226,37,1
-989,-5,-123,1.1,-1.8,0.5,-303,-217,42,1
-988,-4,-125,0.9,-1.8,0.5,-304,-223,35,1
-990,2,-122,0.6,-1.8,0.4,-303,-226,32,1
-990,-5,-124,1.6,-1.9,0.4,-308,-224,23,1
-989,0,-121,0.0,-1.8,0.2,-307,-217,31,1
-990,0,-124,2.1,-2.0,0.4,-305,-218,39,1
-989,0,-122,0.4,-1.8,0.4,-305,-222,40,1
-989,3,-120,1.0,-1.7,0.4,-309,-222,42,1
-991,-12,-128,1.2,-1.8,0.4,-300,-223,41,1
-990,6,-120,0.4,-2.1,0.4,-311,-228,49,1
-990,-4,-128,2.0,-1.9,0.6,-306,-223,36,1
-990,-4,-122,-0.4,-1.9,0.3,-313,-222,39,1
-990,1,-122,0.7,-1.8,0.6,-311,-224,40,1
-989,1,-123,0.2,-2.0,0.7,-297,-226,38,1
-992,-3,-124,1.7,-1.9,0.5,-310,-226,44,1
-990,-1,-121,0.4,-1.8,0.1,-308,-226,44,1
-987,1,-120,0.9,-1.8,0.4,-310,-226,43,1
-989,-5,-124,1.1,-1.8,0.4,-310,-226,48,1
-991,4,-123,1.1,-1.8,0.2,-309,-229,46,1
-989,-2,-122,0.2,-1.6,0.0,-310,-216,40,1
-989,-5,-123,-0.3,-1.7,0.3,-314,-229,44,1
-991,-2,-126,-0.2,-2.0,0.3,-303,-225,39,1
-988,4,-125,0.7,-1.8,0.6,-310,-224,32,1
-993,-13,-127,0.2,-1.7,0.2,-310,-219,35,1
-991,0,-121,0.7,-1.7,0.3,-305,-227,35,1
-990,-6,-123,1.1,-1.8,0.4,-308,-225,33,1
-991,-4,-125,0.0,-2.1,0.3,-314,-224,33,1
-990,1,-122,1.6,-1.9,0.5,-303,-227,30,1
-991,-11,-124,0.7,-1.6,0.0,-306,-225,39,1
-990,3,-120,0.4,-1.7,0.5,-309,-234,40,1
-991,-10,-127,1.4,-2.1,0.9,-311,-221,40,1
-988,0,-125,0.0,-2.1,0.5,-303,-226,35,1
-988,2,-119,1.9,-1.9,0.6,-306,-229,30,1
-989,-5,-125,0.2,-1.8,0.2,-313,-230,37,1
-991,1,-119,1.1,-1.8,0.4,-306,-224,38,1
-989,-5,-124,1.1,-2.0,0.6,-314,-226,27,1
-991,0,-123,0.7,-2.0,0.5,-304,-229,32,1
-990,-11,-125,1.8,-1.8,0.7,-309,-228,32,1
-992,0,-123,1.1,-1.7,0.4,-313,-222,43,1
-991,1,-121,1.0,-1.8,0.5,-306,-227,35,1
-988,-3,-124,1.1,-2.0,0.6,-308,-226,31,1
-988,0,-121,0.4,-2.0,0.5,-310,-228,40,1
-990,-1,-123,0.4,-1.9,0.3,-312,-236,37,1
-989,4,-122,1.0,-1.8,0.4,-310,-234,34,1
-990,-1,-122,1.4,-1.8,0.4,-309,-233,39,1
-989,0,-122,0.2,-1.7,0.4,-312,-231,41,1
-991,-3,-123,1.8,-1.8,0.5,-306,-227,41,1
-990,1,-123,1.1,-2.1,0.5,-308,-223,30,1
-990,3,-123,0.4,-2.1,0.5,-308,-232,41,1
-990,-10,-125,1.6,-2.0,0.4,-318,-230,45,1
-989,10,-119,1.1,-1.8,0.5,-305,-225,19,1
-990,-4,-123,0.8,-1.9,0.4,-310,-229,38,1
-989,3,-120,0.7,-1.8,0.5,-314,-228,43,1
-990,-3,-123,1.4,-2.0,0.6,-306,-221,37,1
-987,1,-123,0.4,-2.0,0.4,-313,-225,45,1
-993,-2,-123,1.6,-1.9,0.5,-310,-216,40,1
-990,0,-120,0.1,-2.1,0.6,-304,-225,30,1
-991,0,-123,1.1,-1.9,0.8,-315,-223,34,1
-989,3,-120,0.5,-2.1,0.7,-314,-229,32,1
-991,0,-124,0.9,-2.0,0.7,-306,-226,44,1
-991,-2,-121,0.2,-1.9,0.4,-306,-226,45,1
-990,2,-122,1.6,-1.8,0.5,-309,-222,37,1
-990,-1,-120,-0.1,-1.8,0.4,-304,-218,41,1
-993,-3,-124,1.3,-1.9,0.8,-301,-226,38,1
-992,3,-122,0.0,-2.2,0.8,-310,-226,29,1
-990,0,-123,0.6,-2.2,1.0,-311,-221,40,1
-993,0,-120,1.0,-2.0,0.3,-313,-224,28,1
-987,5,-117,2.3,-1.3,-0.2,-311,-228,38,1
-990,7,-116,0.0,-1.0,-0.4,-308,-226,44,1
-990,-9,-126,2.2,-1.8,0.7,-313,-223,36,1
-991,1,-124,0.1,-2.4,0.9,-310,-227,30,1
-992,0,-123,1.3,-2.2,0.7,-308,-229,41,1
-989,0,-119,1.6,-1.6,0.0,-308,-228,42,1
-990,9,-115,0.9,-0.9,-0.3,-317,-221,29,1
-990,-6,-122,1.4,-1.4,0.2,-308,-224,32,1
-992,1,-127,0.4,-2.1,0.8,-309,-222,34,1
-991,-7,-126,0.9,-2.5,0.9,-313,-223,32,1
-988,5,-120,0.9,-2.2,0.6,-314,-224,39,1
-990,2,-118,0.8,-1.7,0.2,-302,-229,34,1
-990,-3,-121,0.5,-1.5,0.0,-308,-227,37,1
-992,5,-119,1.4,-1.8,0.7,-308,-223,36,1
-991,-8,-128,1.1,-2.2,0.9,-312,-226,38,1
-990,1,-122,-0.6,-2.3,0.7,-307,-221,33,1
-990,-4,-122,1.8,-2.1,0.7,-303,-223,43,1
-989,11,-118,-0.2,-1.9,0.6,-313,-220,21,1
-991,-3,-123,-0.4,-1.9,0.6,-311,-220,27,1
-988,-2,-120,-0.1,-2.1,0.7,-306,-227,36,1
-989,15,-118,0.3,-2.2,0.7,-303,-223,33,1
-990,-6,-122,0.4,-1.7,0.2,-314,-220,33,1
-989,7,-115,-0.4,-1.8,0.5,-315,-223,27,1
-990,4,-117,-0.9,-2.1,0.6,-317,-226,38,1
-992,-3,-123,1.3,-2.0,0.8,-319,-230,36,1
-989,3,-121,-0.8,-2.3,0.7,-310,-227,34,1
-993,4,-118,0.0,-2.2,0.5,-316,-230,30,1
-989,2,-120,-0.7,-2.1,0.7,-313,-225,33,1
-993,2,-118,0.3,-2.4,0.8,-313,-230,36,1
-991,4,-117,0.8,-2.1,0.4,-313,-232,51,1
-989,9,-117,1.7,-1.5,0.1,-315,-225,20,1
-990,3,-114,0.2,-1.3,-0.1,-306,-222,24,1
-991,2,-122,0.0,-2.1,0.4,-315,-228,27,1
-994,0,-119,-0.3,-2.5,0.7,-303,-227,22,1
-991,6,-123,0.7,-2.4,0.4,-309,-228,28,1
-989,4,-114,0.3,-2.1,0.3,-300,-231,31,1
-991,7,-117,1.3,-1.5,0.1,-308,-221,37,1
-990,2,-116,1.5,-2.0,0.5,-310,-224,32,1
-991,6,-116,0.1,-2.1,0.4,-309,-220,32,1
-990,0,-121,1.1,-2.0,0.4,-304,-227,33,1
-992,6,-112,0.2,-1.8,0.2,-312,-233,34,1
-990,6,-115,1.0,-1.7,0.2,-306,-229,29,1
-992,3,-114,1.6,-1.7,0.3,-309,-234,29,1
-989,3,-117,0.4,-1.8,0.4,-316,-227,28,1
-992,-1,-116,0.7,-1.8,0.3,-313,-225,32,1
-991,10,-117,-0.1,-1.9,0.3,-310,-233,40,1
-987,0,-118,1.5,-2.5,0.7,-309,-233,31,1
-993,7,-110,0.2,-2.1,0.4,-311,-233,34,1
-986,13,-112,1.8,-1.9,0.5,-301,-225,29,1
-987,7,-121,-0.4,-1.6,0.2,-308,-228,41,1
-994,-5,-115,1.1,-1.9,0.4,-300,-225,38,1
-991,5,-117,1.4,-2.1,0.6,-306,-230,30,1
-991,7,-116,-1.0,-2.1,0.0,-307,-223,33,1
-994,3,-110,0.4,-1.9,0.1,-317,-225,24,1
-989,1,-116,0.0,-1.8,0.4,-305,-231,29,1
-990,6,-115,-0.7,-2.2,0.4,-308,-230,32,1
-990,3,-117,1.1,-2.2,0.9,-307,-230,32,1
-989,7,-117,0.0,-2.3,0.5,-303,-232,34,1
-995,5,-114,-0.5,-1.8,0.4,-310,-230,46,1
-991,1,-116,0.4,-1.8,0.3,-301,-221,36,1
-992,5,-111,0.2,-2.0,0.4,-300,-233,25,1
-992,11,-117,0.5,-2.1,0.5,-312,-237,30,1
-991,0,-119,-1.1,-2.4,0.1,-307,-234,30,1
-998,5,-109,-2.0,-2.3,0.0,-305,-234,35,1
-986,15,-118,-1.1,-1.9,0.2,-306,-235,34,1
-996,-6,-110,-0.7,-1.9,0.2,-306,-244,30,1
-990,5,-111,-0.8,-2.1,0.3,-310,-237,30,1
-989,16,-111,-1.5,-1.9,0.2,-310,-235,25,1
-994,-4,-114,-0.5,-2.0,0.2,-310,-242,24,1
-988,19,-116,-3.2,-2.2,0.0,-309,-230,26,1
-997,-8,-116,-0.5,-2.3,0.3,-305,-233,24,1
-993,12,-109,-3.0,-2.0,0.1,-304,-237,28,1
-991,8,-114,-0.7,-2.2,0.4,-311,-230,37,1
-993,1,-113,-2.9,-2.8,0.0,-300,-244,26,1
-999,21,-103,-9.3,-2.5,-0.4,-306,-238,28,1
-992,4,-107,-6.4,-2.9,0.1,-298,-241,29,1
-986,10,-123,-7.9,-2.8,-0.2,-303,-244,31,1
-995,7,-103,-5.4,-2.8,-0.2,-301,-246,19,1
-988,16,-117,-7.9,-2.2,-0.2,-310,-247,22,1
-990,12,-112,-6.2,-2.8,-0.1,-309,-251,17,1
-1003,-12,-93,-4.9,-3.0,0.0,-302,-249,20,1
-989,25,-106,-10.6,-2.3,-0.8,-295,-246,30,1
-992,7,-101,-7.0,-2.8,-0.8,-300,-256,22,1
-994,-10,-99,-4.6,-2.5,0.0,-301,-257,18,1
-980,45,-115,-7.7,-2.8,-0.9,-298,-268,25,1
-1008,-28,-91,-5.8,-1.8,0.0,-295,-265,21,1
-986,24,-110,-1.8,-2.1,0.5,-303,-264,12,1
-987,0,-109,0.8,-2.4,1.0,-299,-265,19,1
-1006,-3,-88,-2.1,-2.3,0.2,-307,-264,14,1
-980,47,-101,-0.4,-2.3,0.5,-302,-259,16,1
-1006,-27,-89,0.3,-2.0,0.2,-299,-267,18,1
-979,36,-108,1.6,-2.1,0.6,-295,-267,28,1
-1009,-26,-89,2.1,-1.4,0.9,-301,-259,14,1
-985,29,-104,2.1,-1.4,0.9,-306,-265,16,1
-996,21,-91,3.6,-1.6,0.7,-301,-259,18,1
-980,28,-109,1.0,0.2,1.1,-306,-263,19,1
-981,19,-131,-0.3,-1.9,0.0,-296,-256,15,1
-1027,-52,-74,0.1,-0.5,1.0,-301,-263,24,1
-961,56,-142,-3.6,4.7,1.6,-299,-255,19,1
-1006,-43,-98,15.4,-3.2,2.9,-308,-262,23,1
-985,58,-97,-5.4,0.4,-0.9,-303,-260,23,1
-978,52,-111,2.4,-1.1,0.0,-301,-265,28,1
-1009,-33,-76,2.7,-1.8,0.2,-299,-259,17,1
-990,41,-108,-1.8,-0.8,-0.8,-306,-258,23,1
-991,7,-101,2.1,-0.6,-0.5,-308,-264,15,1
-991,7,-109,1.6,-0.1,-1.1,-311,-268,32,1
-992,13,-107,0.0,-0.1,-0.9,-303,-270,23,1
-996,2,-116,1.3,-1.3,0.0,-307,-266,32,1
-993,-1,-120,1.6,-2.3,0.7,-306,-261,21,1
-994,9,-115,0.7,-2.5,0.9,-303,-266,26,1
-991,6,-115,1.5,-2.1,0.7,-297,-270,36,1
-988,13,-110,1.0,-1.5,0.2,-303,-256,30,1
-990,6,-110,1.1,-1.1,0.1,-307,-266,37,1
-991,8,-115,1.3,-1.4,0.2,-303,-262,30,1
-991,7,-115,1.0,-1.6,0.5,-298,-261,25,1
-991,7,-116,1.4,-1.8,0.4,-308,-259,26,1
-993,7,-114,1.0,-1.4,0.4,-309,-261,31,1
-991,9,-115,1.0,-1.4,0.2,-310,-262,30,1
-991,8,-116,1.4,-1.6,0.2,-305,-258,32,1
-992,7,-116,1.4,-1.8,0.2,-313,-261,19,1
-991,5,-115,0.9,-1.7,0.4,-306,-265,29,1
-989,4,-117,1.0,-1.7,0.4,-310,-265,23,1
-991,8,-116,0.8,-1.7,0.4,-309,-258,29,1
-990,7,-116,0.9,-1.9,0.5,-312,-265,23,1
-993,7,-117,1.1,-1.8,0.4,-311,-261,21,1
-992,6,-115,1.1,-1.7,0.2,-315,-258,26,1
-992,8,-116,1.1,-1.6,0.3,-304,-261,30,1
-989,3,-117,0.4,-1.8,0.5,-307,-260,19,1
-992,7,-117,1.5,-2.1,0.7,-307,-259,36,1
-989,2,-117,0.7,-1.8,0.4,-310,-264,29,1
-991,12,-113,1.5,-1.6,0.4,-307,-259,31,1
-990,4,-118,0.9,-1.8,0.4,-310,-260,38,1
-992,6,-117,1.0,-1.8,0.5,-310,-265,36,1
-991,6,-116,1.0,-1.9,0.5,-309,-268,42,1
-992,6,-117,1.1,-1.9,0.4,-311,-265,36,1
-990,7,-116,0.9,-1.8,0.3,-309,-263,32,1
-990,6,-115,1.0,-1.8,0.5,-310,-257,30,1
-991,2,-116,1.1,-1.8,0.4,-311,-263,30,1
-991,6,-115,1.1,-1.8,0.5,-306,-263,32,1
-992,6,-114,1.4,-1.8,0.4,-304,-266,29,1
-991,7,-116,0.8,-2.0,0.4,-311,-268,31,1
-990,6,-116,1.6,-1.8,0.4,-308,-266,31,1
-991,8,-115,0.9,-1.8,0.4,-308,-265,30,1
-990,6,-116,1.4,-1.8,0.4,-303,-267,22,1
-991,6,-117,0.9,-1.8,0.4,-305,-259,26,1
-991,10,-117,1.4,-1.9,0.6,-304,-263,29,1
-991,3,-119,1.1,-1.9,0.4,-311,-258,22,1
-992,8,-115,1.0,-1.8,0.4,-306,-262,22,1
-992,6,-116,0.9,-1.6,0.4,-308,-262,30,1
-993,6,-118,1.0,-1.8,0.4,-313,-268,28,1
-990,5,-118,1.1,-2.0,0.4,-308,-269,33,1
-991,5,-117,1.1,-1.8,0.4,-309,-265,21,1
-990,8,-115,1.0,-1.8,0.5,-310,-259,30,1
-992,5,-117,0.7,-1.7,0.4,-306,-266,36,1
-991,7,-116,1.8,-2.0,0.5,-308,-263,32,1
-993,6,-118,0.7,-1.9,0.4,-308,-261,20,1
-991,3,-116,1.1,-1.9,0.5,-313,-257,25,1
-991,6,-116,1.1,-1.6,0.4,-308,-256,30,1
-992,7,-116,0.9,-1.7,0.2,-303,-256,28,1
-990,4,-117,1.3,-1.8,0.6,-314,-255,25,1
-991,6,-116,0.7,-1.8,0.4,-308,-256,25,1
-990,10,-116,1.9,-2.1,0.7,-306,-261,24,1
-990,3,-116,0.3,-1.8,0.4,-306,-263,34,1
-990,10,-116,1.2,-1.7,0.4,-304,-265,24,1
-991,6,-116,1.1,-2.0,0.6,-301,-262,35,1
-992,8,-117,0.4,-2.2,0.6,-304,-259,30,1
-992,1,-119,1.4,-2.3,0.7,-314,-264,31,1
-991,11,-114,0.8,-2.0,0.5,-301,-261,23,1
-990,4,-116,0.7,-1.8,0.3,-305,-257,28,1
-991,9,-113,1.4,-1.8,0.5,-308,-260,33,1
-989,6,-117,1.1,-1.8,0.5,-299,-254,40,1
-991,6,-116,1.1,-1.9,0.4,-303,-260,36,1
-991,9,-115,1.0,-1.7,0.4,-312,-256,32,1
-993,5,-117,1.3,-2.0,0.4,-309,-256,20,1
-992,6,-116,0.9,-2.0,0.4,-308,-261,30,1
-990,7,-115,1.3,-2.0,0.5,-303,-254,31,1
-990,5,-115,1.1,-1.8,0.4,-303,-265,35,1
-992,11,-114,1.5,-1.7,0.3,-301,-266,41,1
-991,3,-117,1.1,-1.8,0.4,-307,-257,31,1
-993,8,-115,1.3,-1.8,0.4,-302,-261,25,1
-990,7,-117,1.4,-1.9,0.4,-306,-255,36,1
-991,7,-116,0.8,-1.8,0.4,-303,-262,34,1
-991,6,-116,1.9,-1.8,0.4,-306,-250,28,1
-990,7,-114,0.6,-1.6,0.4,-317,-256,19,1
-991,5,-117,0.9,-1.6,0.4,-317,-258,12,1
-990,10,-117,1.1,-1.9,0.2,-309,-253,19,1
-992,12,-116,1.4,-2.2,0.3,-313,-261,25,1
-991,0,-118,0.7,-2.2,0.3,-309,-263,22,1
-991,8,-113,1.7,-1.9,0.5,-306,-259,25,1
-988,6,-114,1.4,-1.4,0.8,-306,-257,22,1
-991,7,-113,0.9,-1.3,0.6,-306,-254,38,1
-991,6,-116,2.1,-1.4,0.4,-312,-254,26,1
-991,13,-116,0.8,-1.8,0.7,-310,-257,29,1
-991,0,-119,1.1,-2.1,0.6,-308,-261,26,1
-992,11,-115,1.1,-2.1,0.3,-301,-263,42,1
-990,8,-115,0.9,-1.6,0.2,-311,-262,29,1
-991,6,-117,1.3,-1.7,0.3,-303,-255,22,1
-990,6,-116,1.5,-1.7,0.4,-302,-260,18,1
-991,7,-117,0.8,-1.6,0.3,-307,-261,21,1
-992,5,-117,1.5,-1.8,0.4,-309,-260,25,1
-990,8,-117,0.9,-1.8,0.4,-313,-265,17,1
-991,3,-118,0.9,-1.9,0.4,-303,-265,29,1
-991,7,-117,1.0,-2.1,0.7,-309,-269,25,1
-990,5,-119,0.9,-2.2,0.5,-303,-264,13,1
-990,7,-117,1.1,-2.0,0.5,-307,-265,29,1
-989,8,-115,1.2,-1.8,0.4,-303,-266,24,1
-991,6,-116,1.1,-1.6,0.3,-310,-262,35,1
-991,7,-117,0.6,-1.6,0.1,-305,-263,36,1
-992,10,-116,1.8,-1.6,0.2,-307,-264,23,1
-990,4,-118,0.8,-1.5,0.4,-304,-266,38,1
-990,4,-117,1.2,-1.4,0.4,-309,-269,22,1
-991,8,-118,1.3,-2.0,0.4,-303,-266,21,1
-992,7,-120,0.9,-1.9,0.9,-307,-265,27,1
-992,-3,-116,1.0,-1.8,0.9,-306,-264,27,1
-992,14,-118,1.8,-1.8,0.4,-312,-266,20,1
-989,1,-116,0.1,-1.5,0.2,-308,-261,26,1
-991,11,-116,1.3,-2.0,0.0,-302,-265,25,1
-994,0,-123,0.0,-2.4,0.0,-308,-260,16,1
-992,3,-118,1.6,-2.5,0.7,-311,-259,16,1
-991,3,-116,0.9,-1.9,0.7,-309,-270,18,1
-989,7,-113,0.7,-1.4,0.2,-301,-263,20,1
-991,6,-116,1.3,-1.1,0.0,-310,-261,19,1
-991,8,-116,0.7,-1.2,0.2,-304,-260,19,1
-990,2,-119,1.1,-1.5,0.5,-310,-265,38,1
-992,1,-121,1.0,-1.7,0.4,-307,-264,24,1
-991,7,-118,2.0,-1.8,0.4,-297,-263,29,1
-991,7,-118,0.4,-1.7,0.4,-311,-267,34,1
-990,0,-120,1.4,-1.8,0.4,-308,-258,31,1
-990,7,-117,0.4,-1.8,0.6,-311,-261,29,1
-992,3,-123,1.4,-2.1,0.7,-310,-266,39,1
-990,7,-119,0.9,-2.3,0.4,-308,-258,34,1
-990,9,-118,0.9,-2.1,0.4,-308,-261,42,1
-991,1,-118,0.9,-1.6,0.6,-302,-264,34,1
-992,7,-116,1.0,-1.6,0.5,-306,-268,36,1
-993,3,-123,0.9,-2.0,0.3,-306,-271,35,1
-989,7,-117,1.3,-2.0,0.4,-311,-260,21,1
-991,4,-117,1.1,-1.5,0.1,-311,-262,34,1
-990,7,-116,1.3,-1.5,0.2,-309,-263,36,1
