Log start on,2023-05-04 11:03:22
Feature,Accelerometer
Nodes,JAVI    @EA54C6, 
Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg),
04/05/2023 11:03:22.935,47,JAVI    @EA54C6,38582,02FC58FE6B00,-1022,-424,107,
04/05/2023 11:03:23.033,145,JAVI    @EA54C6,38589,B8FCB4FE6D00,-840,-332,109,
04/05/2023 11:03:23.035,147,JAVI    @EA54C6,38595,14FDB7FED500,-748,-329,213,
04/05/2023 11:03:23.069,181,JAVI    @EA54C6,38601,35FE55FF2A00,-459,-171,42,
04/05/2023 11:03:23.115,227,JAVI    @EA54C6,38607,F9FE50FF1B00,-263,-176,27,
04/05/2023 11:03:23.163,275,JAVI    @EA54C6,38614,4A00A4FF8CFF,74,-92,-116,
04/05/2023 11:03:23.207,319,JAVI    @EA54C6,38620,5FFF5100FBFF,-161,81,-5,
04/05/2023 11:03:23.250,362,JAVI    @EA54C6,38626,38FEC8FD7AFF,-456,-568,-134,
04/05/2023 11:03:23.341,453,JAVI    @EA54C6,38632,26FEBEFC3500,-474,-834,53,
04/05/2023 11:03:23.392,504,JAVI    @EA54C6,38639,EEFC32FF1102,-786,-206,529,
04/05/2023 11:03:23.431,543,JAVI    @EA54C6,38645,15FC19FE7B00,-1003,-487,123,
04/05/2023 11:03:23.477,589,JAVI    @EA54C6,38651,35FA0CFDA100,-1483,-756,161,
04/05/2023 11:03:23.522,634,JAVI    @EA54C6,38657,8BF949FF3000,-1653,-183,48,
04/05/2023 11:03:23.566,678,JAVI    @EA54C6,38664,29F953FF1600,-1751,-173,22,
04/05/2023 11:03:23.615,727,JAVI    @EA54C6,38670,1BFA79FF7CFF,-1509,-135,-132,
04/05/2023 11:03:23.658,770,JAVI    @EA54C6,38676,28F986FE9700,-1752,-378,151,
04/05/2023 11:03:23.702,814,JAVI    @EA54C6,38682,65FA1BFF2D00,-1435,-229,45,
04/05/2023 11:03:23.803,915,JAVI    @EA54C6,38689,DBFABC01FBFF,-1317,444,-5,
04/05/2023 11:03:23.837,949,JAVI    @EA54C6,38695,B2FA32FC43FF,-1358,-974,-189,
04/05/2023 11:03:23.882,994,JAVI    @EA54C6,38701,B9FA91FE4800,-1351,-367,72,
04/05/2023 11:03:23.930,1042,JAVI    @EA54C6,38707,F3FBEEFF8B00,-1037,-18,139,
04/05/2023 11:03:23.985,1097,JAVI    @EA54C6,38714,D3FB88FD3500,-1069,-632,53,
04/05/2023 11:03:24.023,1135,JAVI    @EA54C6,38720,2CFDEEFE5800,-724,-274,88,
04/05/2023 11:03:24.076,1188,JAVI    @EA54C6,38726,81FE79FF2C00,-383,-135,44,
04/05/2023 11:03:24.104,1216,JAVI    @EA54C6,38732,F8FE5BFF0000,-264,-165,0,
04/05/2023 11:03:24.157,1269,JAVI    @EA54C6,38739,E7FF4DFFA1FF,-25,-179,-95,
04/05/2023 11:03:24.247,1359,JAVI    @EA54C6,38745,370084004200,55,132,66,
04/05/2023 11:03:24.288,1400,JAVI    @EA54C6,38751,23FEB3FC9DFF,-477,-845,-99,
04/05/2023 11:03:24.333,1445,JAVI    @EA54C6,38757,B6FE8DFD5700,-330,-627,87,
04/05/2023 11:03:24.378,1490,JAVI    @EA54C6,38764,61FDFDFE7C01,-671,-259,380,
04/05/2023 11:03:24.422,1534,JAVI    @EA54C6,38770,E1FB2CFD8E00,-1055,-724,142,
04/05/2023 11:03:24.467,1579,JAVI    @EA54C6,38776,EEF945FDD800,-1554,-699,216,
04/05/2023 11:03:24.517,1629,JAVI    @EA54C6,38782,E7F8EAFE2600,-1817,-278,38,
04/05/2023 11:03:24.555,1667,JAVI    @EA54C6,38789,42F912FFD1FF,-1726,-238,-47,
04/05/2023 11:03:24.610,1722,JAVI    @EA54C6,38795,B8F9900099FF,-1608,144,-103,
04/05/2023 11:03:24.694,1806,JAVI    @EA54C6,38801,69FAA3FDEAFE,-1431,-605,-278,
04/05/2023 11:03:24.739,1851,JAVI    @EA54C6,38807,D4FA330063FF,-1324,51,-157,
04/05/2023 11:03:24.792,1904,JAVI    @EA54C6,38814,3FF9DFFE0301,-1729,-289,259,
