Log start on,2023-05-04 11:03:22
Feature,Gyroscope
Nodes,JAVI    @EA54C6, 
Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (dps),Y (dps),Z (dps),
04/05/2023 11:03:22.936,48,JAVI    @EA54C6,38582,710131FF00FE,36.9,-20.7,-51.2,
04/05/2023 11:03:23.033,145,JAVI    @EA54C6,38589,7C000900A1FF,12.4,0.9,-9.5,
04/05/2023 11:03:23.035,147,JAVI    @EA54C6,38595,EEFFA1001C01,-1.8,16.1,28.4,
04/05/2023 11:03:23.069,181,JAVI    @EA54C6,38601,60FF2101C902,-16.0,28.9,71.3,
04/05/2023 11:03:23.116,228,JAVI    @EA54C6,38607,12FEF300C803,-49.4,24.3,96.8,
04/05/2023 11:03:23.163,275,JAVI    @EA54C6,38614,19FEA9000E04,-48.7,16.9,103.8,
04/05/2023 11:03:23.207,319,JAVI    @EA54C6,38620,B0FE55005604,-33.6,8.5,111.0,
04/05/2023 11:03:23.250,362,JAVI    @EA54C6,38626,81FC9D003703,-89.5,15.7,82.3,
04/05/2023 11:03:23.341,453,JAVI    @EA54C6,38632,4701AB000403,32.7,17.1,77.2,
04/05/2023 11:03:23.392,504,JAVI    @EA54C6,38639,9B0285007902,66.7,13.3,63.3,
04/05/2023 11:03:23.431,543,JAVI    @EA54C6,38645,AEFE0E016D01,-33.8,27.0,36.5,
04/05/2023 11:03:23.478,590,JAVI    @EA54C6,38651,CF0025014800,20.7,29.3,7.2,
04/05/2023 11:03:23.522,635,JAVI    @EA54C6,38657,A20272000800,67.4,11.4,0.8,
04/05/2023 11:03:23.566,678,JAVI    @EA54C6,38664,2001C1FFD2FE,28.8,-6.3,-30.2,
04/05/2023 11:03:23.615,727,JAVI    @EA54C6,38670,EF0024FF16FE,23.9,-22.0,-49.0,
04/05/2023 11:03:23.658,770,JAVI    @EA54C6,38676,E9FF47FEA8FC,-2.3,-44.1,-85.6,
04/05/2023 11:03:23.702,814,JAVI    @EA54C6,38682,2702D0FD28FC,55.1,-56.0,-98.4,
04/05/2023 11:03:23.803,915,JAVI    @EA54C6,38689,50FF2DFE5AFC,-17.6,-46.7,-93.4,
04/05/2023 11:03:23.838,950,JAVI    @EA54C6,38695,97FA3FFF97FA,-138.5,-19.3,-138.5,
04/05/2023 11:03:23.882,994,JAVI    @EA54C6,38701,5204B6FEB3FC,110.6,-33.0,-84.5,
04/05/2023 11:03:23.930,1042,JAVI    @EA54C6,38707,B3FF1BFFFFFC,-7.7,-22.9,-76.9,
04/05/2023 11:03:23.985,1097,JAVI    @EA54C6,38714,45FEE9FF5AFE,-44.3,-2.3,-42.2,
04/05/2023 11:03:24.023,1135,JAVI    @EA54C6,38720,CD001E00C100,20.5,3.0,19.3,
04/05/2023 11:03:24.076,1188,JAVI    @EA54C6,38726,CFFE89006502,-30.5,13.7,61.3,
04/05/2023 11:03:24.104,1216,JAVI    @EA54C6,38732,7FFDBF00A903,-64.1,19.1,93.7,
04/05/2023 11:03:24.158,1270,JAVI    @EA54C6,38739,67FE97007E04,-40.9,15.1,115.0,
04/05/2023 11:03:24.247,1359,JAVI    @EA54C6,38745,33FF50000A05,-20.5,8.0,129.0,
04/05/2023 11:03:24.288,1400,JAVI    @EA54C6,38751,AAFAF000D202,-136.6,24.0,72.2,
04/05/2023 11:03:24.333,1445,JAVI    @EA54C6,38757,C4040B000F04,122.0,1.1,103.9,
04/05/2023 11:03:24.378,1490,JAVI    @EA54C6,38764,1F01B0009802,28.7,17.6,66.4,
04/05/2023 11:03:24.423,1535,JAVI    @EA54C6,38770,0DFF34011B01,-24.3,30.8,28.3,
04/05/2023 11:03:24.467,1579,JAVI    @EA54C6,38776,6E0124016300,36.6,29.2,9.9,
04/05/2023 11:03:24.517,1629,JAVI    @EA54C6,38782,4002670098FF,57.6,10.3,-10.4,
04/05/2023 11:03:24.555,1667,JAVI    @EA54C6,38789,1E0290FF51FE,54.2,-11.2,-43.1,
04/05/2023 11:03:24.610,1722,JAVI    @EA54C6,38795,D4FF13FF40FD,-4.4,-23.7,-70.4,
04/05/2023 11:03:24.695,1806,JAVI    @EA54C6,38801,E1FE2DFECDFB,-28.7,-46.7,-107.5,
04/05/2023 11:03:24.739,1851,JAVI    @EA54C6,38807,7C01ABFDF6FB,38.0,-59.7,-103.4,
04/05/2023 11:03:24.792,1904,JAVI    @EA54C6,38814,D9FD03FE79FB,-55.1,-50.9,-115.9,
04/05/2023 11:03:24.832,1944,JAVI    @EA54C6,38820,B1FF66FEA5FB,-7.9,-41.0,-111.5,
04/05/2023 11:03:24.877,1989,JAVI    @EA54C6,38826,D8018EFEA2FC,47.2,-37.0,-86.2,
04/05/2023 11:03:24.917,2029,JAVI    @EA54C6,38832,CDFFA4FFBCFD,-5.1,-9.2,-58.0,
04/05/2023 11:03:24.962,2074,JAVI    @EA54C6,38839,CCFF8E000000,-5.2,14.2,0.0,
04/05/2023 11:03:25.011,2123,JAVI    @EA54C6,38845,3CFE3E01C601,-45.2,31.8,45.4,
04/05/2023 11:03:25.051,2163,JAVI    @EA54C6,38851,20FE2601AB03,-48.0,29.4,93.9,
04/05/2023 11:03:25.153,2265,JAVI    @EA54C6,38857,86FEA300E904,-37.8,16.3,125.7,
04/05/2023 11:03:25.195,2307,JAVI    @EA54C6,38864,9801B1FFE705,40.8,-7.9,151.1,
04/05/2023 11:03:25.230,2342,JAVI    @EA54C6,38870,A7FCC8002804,-85.7,20.0,106.4,
04/05/2023 11:03:25.275,2387,JAVI    @EA54C6,38876,E7FE74006B03,-28.1,11.6,87.5,
04/05/2023 11:03:25.323,2435,JAVI    @EA54C6,38882,2F0558000603,132.7,8.8,77.4,
04/05/2023 11:03:25.365,2477,JAVI    @EA54C6,38889,CCFE42013F01,-30.8,32.2,31.9,
04/05/2023 11:03:25.412,2524,JAVI    @EA54C6,38895,E300BD00D600,22.7,18.9,21.4,
04/05/2023 11:03:25.460,2572,JAVI    @EA54C6,38901,1B021300C4FF,53.9,1.9,-6.0,
04/05/2023 11:03:25.503,2615,JAVI    @EA54C6,38907,0C0259FF5FFE,52.4,-16.7,-41.7,
