Log start on,2023-02-16 19:40:28
Feature,Gyroscope
Nodes,JAVI    @EA54C6, 
Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (dps),Y (dps),Z (dps),
16/02/2023 19:40:28.592,69,JAVI    @EA54C6,223944,C8F5510206F5,-261.6,59.3,-281.0,
16/02/2023 19:40:28.637,114,JAVI    @EA54C6,223950,4C0625FCD5F6,161.2,-98.7,-234.7,
16/02/2023 19:40:28.682,159,JAVI    @EA54C6,223956,B90270FE6FFA,69.7,-40.0,-142.5,
16/02/2023 19:40:28.728,205,JAVI    @EA54C6,223963,C0FE5DFDFBFE,-32.0,-67.5,-26.1,
16/02/2023 19:40:28.772,249,JAVI    @EA54C6,223969,4FFFF7FEF9FD,-17.7,-26.5,-51.9,
16/02/2023 19:40:28.864,341,JAVI    @EA54C6,223975,1B05B3FE5EFC,130.7,-33.3,-93.0,
16/02/2023 19:40:28.908,385,JAVI    @EA54C6,223981,95FB6BFBDAF5,-113.1,-117.3,-259.8,
16/02/2023 19:40:28.957,434,JAVI    @EA54C6,223988,AE04FBFC95F5,119.8,-77.3,-266.7,
16/02/2023 19:40:29.001,478,JAVI    @EA54C6,223994,1D058FFD19FD,130.9,-62.5,-74.3,
16/02/2023 19:40:29.046,523,JAVI    @EA54C6,224000,86FA99026804,-140.2,66.5,112.8,
16/02/2023 19:40:29.088,565,JAVI    @EA54C6,224006,CE000406C60C,20.6,154.0,327.0,
16/02/2023 19:40:29.181,658,JAVI    @EA54C6,224013,4705480A0D10,135.1,263.2,410.9,
16/02/2023 19:40:29.188,665,JAVI    @EA54C6,224019,E1F9EE08930C,-156.7,228.6,321.9,
16/02/2023 19:40:29.223,700,JAVI    @EA54C6,224025,78FDF4002D03,-64.8,24.4,81.3,
16/02/2023 19:40:29.316,794,JAVI    @EA54C6,224031,EEF4C4FFC0F4,-283.4,-6.0,-288.0,
16/02/2023 19:40:29.359,836,JAVI    @EA54C6,224038,EE0710FCB7F6,203.0,-100.8,-237.7,
