Log start on,2023-02-16 19:40:28
Feature,Accelerometer
Nodes,JAVI    @EA54C6, 
Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg),
16/02/2023 19:40:28.548,25,JAVI    @EA54C6,223938,C6FD32F85105,-570,-1998,1361,
16/02/2023 19:40:28.592,69,JAVI    @EA54C6,223944,ABF832F8E2FA,-1877,-1998,-1310,
16/02/2023 19:40:28.637,114,JAVI    @EA54C6,223950,ECFE50031E03,-276,848,798,
16/02/2023 19:40:28.682,159,JAVI    @EA54C6,223956,01FD59FD1800,-767,-679,24,
16/02/2023 19:40:28.728,205,JAVI    @EA54C6,223963,F3F83BFE0801,-1805,-453,264,
16/02/2023 19:40:28.772,249,JAVI    @EA54C6,223969,32F8EE007DFF,-1998,238,-131,
16/02/2023 19:40:28.864,341,JAVI    @EA54C6,223975,C1F953052A00,-1599,1363,42,
16/02/2023 19:40:28.908,385,JAVI    @EA54C6,223981,BDF83001D7FE,-1859,304,-297,
16/02/2023 19:40:28.957,434,JAVI    @EA54C6,223988,DEF9ED000EFC,-1570,237,-1010,
16/02/2023 19:40:29.000,477,JAVI    @EA54C6,223994,F1F97C062BFD,-1551,1660,-725,
16/02/2023 19:40:29.046,523,JAVI    @EA54C6,224000,4700790013FE,71,121,-493,
16/02/2023 19:40:29.087,564,JAVI    @EA54C6,224006,0D005AFDD9FD,13,-678,-551,
16/02/2023 19:40:29.181,658,JAVI    @EA54C6,224013,95FBDE01C0FF,-1131,478,-64,
16/02/2023 19:40:29.187,664,JAVI    @EA54C6,224019,32F882FB1405,-1998,-1150,1300,
16/02/2023 19:40:29.223,700,JAVI    @EA54C6,224025,7BFB32F82006,-1157,-1998,1568,
16/02/2023 19:40:29.316,793,JAVI    @EA54C6,224031,3FF832F85AFD,-1985,-1998,-678,
16/02/2023 19:40:29.359,836,JAVI    @EA54C6,224038,10009F065204,16,1695,1106,
16/02/2023 19:40:29.403,880,JAVI    @EA54C6,224044,7BFD02FC1DFF,-645,-1022,-227,
16/02/2023 19:40:29.492,969,JAVI    @EA54C6,224050,54F9C0FD5E00,-1708,-576,94,
16/02/2023 19:40:29.494,971,JAVI    @EA54C6,224056,32F89D01E4FF,-1998,413,-28,
16/02/2023 19:40:29.583,1060,JAVI    @EA54C6,224063,4FF87605CCFD,-1969,1398,-564,
16/02/2023 19:40:29.586,1063,JAVI    @EA54C6,224069,A2F9B5015EFF,-1630,437,-162,
16/02/2023 19:40:29.629,1106,JAVI    @EA54C6,224075,85F87DFEDDFB,-1915,-387,-1059,
16/02/2023 19:40:29.672,1149,JAVI    @EA54C6,224081,B0F8E704E5FC,-1872,1255,-795,
16/02/2023 19:40:29.765,1242,JAVI    @EA54C6,224088,D1FF1F0209FF,-47,543,-247,
16/02/2023 19:40:29.809,1286,JAVI    @EA54C6,224094,93FF22FFA3FE,-109,-222,-349,
16/02/2023 19:40:29.853,1330,JAVI    @EA54C6,224100,E7FC3E012AFF,-793,318,-214,
16/02/2023 19:40:29.900,1377,JAVI    @EA54C6,224106,32F84DFCC401,-1998,-947,452,
16/02/2023 19:40:29.943,1420,JAVI    @EA54C6,224113,44F832F89B02,-1980,-1998,667,
16/02/2023 19:40:30.033,1510,JAVI    @EA54C6,224119,25FE29FA2800,-475,-1495,40,
16/02/2023 19:40:30.037,1514,JAVI    @EA54C6,224125,9005F6FD6E01,1424,-522,366,
16/02/2023 19:40:30.088,1564,JAVI    @EA54C6,224131,BEFBA3FCD8FF,-1090,-861,-40,
16/02/2023 19:40:30.124,1601,JAVI    @EA54C6,224138,7FFA8FFE7DFF,-1409,-369,-131,
16/02/2023 19:40:30.270,1747,JAVI    @EA54C6,224144,32F833018500,-1998,307,133,
16/02/2023 19:40:30.277,1754,JAVI    @EA54C6,224150,89F8B6041CFE,-1911,1206,-484,
16/02/2023 19:40:30.305,1782,JAVI    @EA54C6,224156,34F90902FEFE,-1740,521,-258,
16/02/2023 19:40:30.348,1825,JAVI    @EA54C6,224163,32F8CCFE65FC,-1998,-308,-923,
16/02/2023 19:40:30.395,1872,JAVI    @EA54C6,224169,43F87B062DFE,-1981,1659,-467,
16/02/2023 19:40:30.439,1916,JAVI    @EA54C6,224175,0000AD0188FE,0,429,-376,
16/02/2023 19:40:30.485,1962,JAVI    @EA54C6,224181,7700DCFC2DFE,119,-804,-467,
16/02/2023 19:40:30.530,2007,JAVI    @EA54C6,224188,4CFF8A00E6FE,-180,138,-282,
16/02/2023 19:40:30.576,2053,JAVI    @EA54C6,224194,71F91200EA00,-1679,18,234,
16/02/2023 19:40:30.666,2143,JAVI    @EA54C6,224200,32F832F8F101,-1998,-1998,497,
16/02/2023 19:40:30.711,2188,JAVI    @EA54C6,224206,32FD32F86A04,-718,-1998,1130,
16/02/2023 19:40:30.755,2232,JAVI    @EA54C6,224213,32F832F81800,-1998,-1998,24,
16/02/2023 19:40:30.800,2277,JAVI    @EA54C6,224219,EEFAE7FDB903,-1298,-537,953,
16/02/2023 19:40:30.848,2325,JAVI    @EA54C6,224225,66FA88FFCF01,-1434,-120,463,
16/02/2023 19:40:30.891,2368,JAVI    @EA54C6,224231,32F8CD007D00,-1998,205,125,
16/02/2023 19:40:30.934,2411,JAVI    @EA54C6,224238,2CF93E03AAFE,-1748,830,-342,
16/02/2023 19:40:30.978,2455,JAVI    @EA54C6,224244,A2F87705EAFF,-1886,1399,-22,
16/02/2023 19:40:31.025,2502,JAVI    @EA54C6,224250,32F8E6FDECFD,-1998,-538,-532,
16/02/2023 19:40:31.113,2590,JAVI    @EA54C6,224256,1BFAAA058CFC,-1509,1450,-884,
16/02/2023 19:40:31.159,2636,JAVI    @EA54C6,224263,29FEBB03EEFD,-471,955,-530,
16/02/2023 19:40:31.251,2728,JAVI    @EA54C6,224269,91006AFE1EFE,145,-406,-482,
16/02/2023 19:40:31.257,2734,JAVI    @EA54C6,224275,FDFEBC00E0FE,-259,188,-288,
16/02/2023 19:40:31.296,2773,JAVI    @EA54C6,224281,F9F9B8FF33FF,-1543,-72,-205,
16/02/2023 19:40:31.338,2815,JAVI    @EA54C6,224288,32F832F80603,-1998,-1998,774,
16/02/2023 19:40:31.382,2859,JAVI    @EA54C6,224294,09FC32F80905,-1015,-1998,1289,
16/02/2023 19:40:31.432,2909,JAVI    @EA54C6,224300,CCFC32F8EEF8,-820,-1998,-1810,
16/02/2023 19:40:31.475,2952,JAVI    @EA54C6,224306,8B05CD07FE01,1419,1997,510,
16/02/2023 19:40:31.563,3040,JAVI    @EA54C6,224313,EDFB43FB24FD,-1043,-1213,-732,
16/02/2023 19:40:31.611,3088,JAVI    @EA54C6,224319,32F8A4FF6B00,-1998,-92,107,
16/02/2023 19:40:31.652,3129,JAVI    @EA54C6,224325,32F8E60187FE,-1998,486,-377,
16/02/2023 19:40:31.742,3219,JAVI    @EA54C6,224331,69F82707AE00,-1943,1831,174,
